,Zip,City,State,Metro,CountyName,SizeRank,2018-04-01,1_Year,1_Gain,2_Year,2_Gain,3_Year,3_Gain,4_Year,4_Gain,5_Year,5_Gain,6_Year,6_Gain,7_Year,7_Gain,8_Year,8_Gain,9_Year,9_Gain,10_Year,10_Gain
6048,38057,Moscow,TN,Memphis,Fayette,11818,143600.0,143300.05,-0.0,147307.0,0.03,150898.91,0.05,154532.07,0.08,158161.76,0.1,161791.71,0.13,165421.63,0.15,169051.56,0.18,172681.49,0.2,176311.42,0.23
6049,38058,Munford,TN,Memphis,Tipton,8313,152400.0,165334.98,0.08,170034.32,0.12,174118.04,0.14,178157.54,0.17,182193.88,0.2,186229.99,0.22,190266.09,0.25,194302.18,0.27,198338.27,0.3,202374.36,0.33
6050,38059,Newbern,TN,Dyersburg,Dyer,9258,90400.0,98507.45,0.09,100678.76,0.11,102793.64,0.14,104909.4,0.16,107025.17,0.18,109140.94,0.21,111256.71,0.23,113372.47,0.25,115488.24,0.28,117604.01,0.3
6051,38060,Oakland,TN,Memphis,Fayette,8053,196100.0,206381.8,0.05,212592.31,0.08,218816.94,0.12,225041.55,0.15,231266.16,0.18,237490.76,0.21,243715.37,0.24,249939.98,0.27,256164.59,0.31,262389.2,0.34
6052,38063,Ripley,TN,,Lauderdale,6413,63600.0,69587.18,0.09,72595.75,0.14,74605.07,0.17,76274.56,0.2,77828.52,0.22,79343.21,0.25,80844.54,0.27,82341.34,0.29,83836.6,0.32,85331.33,0.34
6053,38067,Saulsbury,TN,,Hardeman,14414,71100.0,79667.42,0.12,81629.3,0.15,83677.07,0.18,85743.1,0.21,87807.85,0.23,89872.6,0.26,91937.35,0.29,94002.1,0.32,96066.85,0.35,98131.6,0.38
6054,38068,Somerville,TN,Memphis,Fayette,8087,145300.0,155094.61,0.07,159619.83,0.1,163955.63,0.13,168285.77,0.16,172615.73,0.19,176945.68,0.22,181275.63,0.25,185605.58,0.28,189935.53,0.31,194265.48,0.34
6055,38075,Whiteville,TN,,Hardeman,11934,68600.0,70819.8,0.03,72641.2,0.06,74322.3,0.08,75971.16,0.11,77612.62,0.13,79252.38,0.16,80891.75,0.18,82531.03,0.2,84170.3,0.23,85809.55,0.25
6056,38104,Memphis,TN,Memphis,Shelby,2588,215700.0,234099.72,0.09,246501.91,0.14,255996.93,0.19,264070.43,0.22,271449.28,0.26,278488.69,0.29,285362.21,0.32,292154.69,0.35,298907.56,0.39,305641.07,0.42
6057,38111,Memphis,TN,Memphis,Shelby,845,60700.0,62354.85,0.03,63030.33,0.04,63585.56,0.05,64123.31,0.06,64658.44,0.07,65193.19,0.07,65727.88,0.08,66262.56,0.09,66797.24,0.1,67331.92,0.11
6058,38115,Memphis,TN,Memphis,Shelby,1134,109200.0,115849.38,0.06,120123.91,0.1,123156.75,0.13,125540.68,0.15,127584.49,0.17,129450.04,0.19,131222.14,0.2,132945.26,0.22,134642.72,0.23,136326.71,0.25
6059,38116,Memphis,TN,Memphis,Shelby,1640,92800.0,91811.63,-0.01,92212.88,-0.01,93358.87,0.01,94495.43,0.02,95614.87,0.03,96734.02,0.04,97853.56,0.05,98973.1,0.07,100092.65,0.08,101212.19,0.09
6060,38117,Memphis,TN,Memphis,Shelby,3161,166600.0,174013.05,0.04,179981.55,0.08,184980.95,0.11,189484.6,0.14,193730.6,0.16,197842.81,0.19,201885.56,0.21,205892.24,0.24,209880.18,0.26,213858.4,0.28
6061,38118,Memphis,TN,Memphis,Shelby,1977,77500.0,76303.95,-0.02,76211.63,-0.02,76622.39,-0.01,77227.9,-0.0,77908.5,0.01,78618.05,0.01,79338.77,0.02,80063.78,0.03,80790.46,0.04,81517.77,0.05
6062,38119,Memphis,TN,Memphis,Shelby,3958,190200.0,193145.11,0.02,196049.35,0.03,198937.9,0.05,201824.53,0.06,204710.93,0.08,207597.3,0.09,210483.67,0.11,213370.04,0.12,216256.4,0.14,219142.77,0.15
6063,38120,Memphis,TN,Memphis,Shelby,6507,304200.0,305758.28,0.01,311752.01,0.02,317885.56,0.04,324020.42,0.07,330155.3,0.09,336290.17,0.11,342425.04,0.13,348559.91,0.15,354694.78,0.17,360829.65,0.19
6064,38122,Memphis,TN,Memphis,Shelby,4047,55000.0,62249.83,0.13,65961.0,0.2,68000.44,0.24,69300.1,0.26,70272.23,0.28,71099.34,0.29,71862.24,0.31,72596.71,0.32,73318.6,0.33,74034.91,0.35
6065,38125,Memphis,TN,Memphis,Shelby,1661,160000.0,166609.71,0.04,170279.16,0.06,173017.49,0.08,175452.52,0.1,177788.76,0.11,180092.81,0.13,182386.39,0.14,184676.54,0.15,186965.59,0.17,189254.27,0.18
6066,38127,Memphis,TN,Memphis,Shelby,1691,42700.0,40433.01,-0.05,39888.85,-0.07,39646.62,-0.07,39457.09,-0.08,39276.75,-0.08,39098.02,-0.08,38919.56,-0.09,38741.15,-0.09,38562.75,-0.1,38384.35,-0.1
6067,38128,Memphis,TN,Memphis,Shelby,1324,79600.0,82017.25,0.03,83293.56,0.05,84207.94,0.06,85004.07,0.07,85761.56,0.08,86506.42,0.09,87247.16,0.1,87986.54,0.11,88725.49,0.11,89464.29,0.12
6068,38133,Bartlett,TN,Memphis,Shelby,5640,143500.0,151548.65,0.06,157307.87,0.1,161633.58,0.13,165179.43,0.15,168301.3,0.17,171192.68,0.19,173958.75,0.21,176656.7,0.23,179317.61,0.25,181958.39,0.27
6069,38134,Memphis,TN,Memphis,Shelby,1673,130700.0,137244.74,0.05,140623.42,0.08,143203.67,0.1,145582.6,0.11,147910.78,0.13,150226.16,0.15,152538.31,0.17,154849.64,0.18,157160.78,0.2,159471.86,0.22
6070,38135,Bartlett,TN,Memphis,Shelby,3871,179400.0,183616.96,0.02,186910.16,0.04,189868.01,0.06,192713.25,0.07,195520.67,0.09,198315.41,0.11,201105.88,0.12,203894.92,0.14,206683.48,0.15,209471.88,0.17
6071,38138,Germantown,TN,Memphis,Shelby,4280,283400.0,291830.94,0.03,298088.08,0.05,304079.35,0.07,310039.73,0.09,315996.52,0.12,321952.89,0.14,327909.21,0.16,333865.53,0.18,339821.85,0.2,345778.16,0.22
6072,38139,Germantown,TN,Memphis,Shelby,7130,388600.0,395055.29,0.02,401238.25,0.03,407435.28,0.05,413632.28,0.06,419829.28,0.08,426026.28,0.1,432223.28,0.11,438420.28,0.13,444617.28,0.14,450814.29,0.16
6073,38141,Memphis,TN,Memphis,Shelby,5748,109900.0,111010.94,0.01,112137.5,0.02,113330.12,0.03,114544.88,0.04,115767.02,0.05,116991.6,0.06,118217.0,0.08,119442.67,0.09,120668.44,0.1,121894.23,0.11
6074,38201,Mc Kenzie,TN,,Carroll,8350,77600.0,76681.51,-0.01,77629.44,0.0,78692.33,0.01,79762.37,0.03,80832.85,0.04,81903.36,0.06,82973.87,0.07,84044.38,0.08,85114.89,0.1,86185.4,0.11
6075,38220,Atwood,TN,,Carroll,13552,62500.0,62449.85,-0.0,63353.01,0.01,64291.31,0.03,65222.94,0.04,66154.86,0.06,67086.79,0.07,68018.72,0.09,68950.64,0.1,69882.57,0.12,70814.5,0.13
6076,38222,Buchanan,TN,Paris,Henry,12440,128900.0,132751.79,0.03,136094.54,0.06,139449.44,0.08,142804.38,0.11,146159.33,0.13,149514.27,0.16,152869.21,0.19,156224.15,0.21,159579.1,0.24,162934.04,0.26
6077,38225,Dresden,TN,Martin,Weakley,9955,61800.0,64380.97,0.04,65276.24,0.06,66059.64,0.07,66944.82,0.08,67839.81,0.1,68728.83,0.11,69617.08,0.13,70505.66,0.14,71394.31,0.16,72282.94,0.17
6078,38229,Gleason,TN,Martin,Weakley,12611,59300.0,61278.09,0.03,62223.42,0.05,63188.27,0.07,64167.01,0.08,65144.86,0.1,66122.58,0.12,67100.31,0.13,68078.04,0.15,69055.77,0.16,70033.5,0.18
6079,38230,Greenfield,TN,Martin,Weakley,11887,49100.0,49926.76,0.02,50477.39,0.03,51045.82,0.04,51616.7,0.05,52187.68,0.06,52758.65,0.07,53329.63,0.09,53900.6,0.1,54471.58,0.11,55042.55,0.12
6080,38231,Henry,TN,Paris,Henry,14012,83000.0,84602.61,0.02,86201.74,0.04,87837.13,0.06,89473.23,0.08,91109.34,0.1,92745.44,0.12,94381.55,0.14,96017.65,0.16,97653.75,0.18,99289.86,0.2
6081,38233,Kenton,TN,,Gibson,12631,53400.0,55000.18,0.03,55914.21,0.05,56825.98,0.06,57737.74,0.08,58649.51,0.1,59561.28,0.12,60473.04,0.13,61384.81,0.15,62296.57,0.17,63208.34,0.18
6082,38237,Martin,TN,Martin,Weakley,6377,88400.0,91456.91,0.03,93191.09,0.05,94432.14,0.07,95641.97,0.08,96895.58,0.1,98169.15,0.11,99445.28,0.12,100720.12,0.14,101994.19,0.15,103268.11,0.17
6083,38240,Obion,TN,Union City,Obion,13628,56500.0,57378.36,0.02,58298.41,0.03,59314.81,0.05,60372.44,0.07,61440.89,0.09,62511.68,0.11,63582.91,0.13,64654.21,0.14,65725.53,0.16,66796.85,0.18
6084,38242,Paris,TN,Paris,Henry,4914,90900.0,94417.17,0.04,96012.94,0.06,97611.77,0.07,99210.67,0.09,100809.56,0.11,102408.46,0.13,104007.36,0.14,105606.26,0.16,107205.16,0.18,108804.06,0.2
6085,38251,Puryear,TN,Paris,Henry,12551,85100.0,89552.51,0.05,91272.8,0.07,93040.73,0.09,94808.22,0.11,96575.7,0.13,98343.19,0.16,100110.68,0.18,101878.16,0.2,103645.65,0.22,105413.14,0.24
6086,38255,Sharon,TN,Martin,Weakley,13182,49400.0,49737.17,0.01,50131.64,0.01,50529.11,0.02,50926.86,0.03,51324.63,0.04,51722.39,0.05,52120.16,0.06,52517.93,0.06,52915.7,0.07,53313.47,0.08
6087,38256,Springville,TN,Paris,Henry,10808,73000.0,75009.35,0.03,76530.95,0.05,78052.1,0.07,79573.25,0.09,81094.4,0.11,82615.55,0.13,84136.7,0.15,85657.85,0.17,87179.0,0.19,88700.15,0.22
6088,38257,South Fulton,TN,Union City,Obion,10755,70800.0,71283.17,0.01,71883.85,0.02,72872.93,0.03,73933.34,0.04,74997.22,0.06,76060.01,0.07,77122.52,0.09,78185.0,0.1,79247.49,0.12,80309.98,0.13
6089,38258,Trezevant,TN,,Carroll,14217,52200.0,53151.63,0.02,53709.16,0.03,54276.27,0.04,54903.9,0.05,55527.42,0.06,56142.88,0.08,56759.27,0.09,57376.71,0.1,57993.98,0.11,58611.12,0.12
6090,38260,Troy,TN,Union City,Obion,11451,79200.0,81434.83,0.03,83263.09,0.05,85138.28,0.07,87020.22,0.1,88902.73,0.12,90785.27,0.15,92667.81,0.17,94550.35,0.19,96432.89,0.22,98315.43,0.24
6091,38261,Union City,TN,Union City,Obion,6282,78100.0,80016.07,0.02,81395.87,0.04,82840.71,0.06,84290.64,0.08,85740.79,0.1,87190.94,0.12,88641.1,0.13,90091.25,0.15,91541.4,0.17,92991.56,0.19
6092,38301,Jackson,TN,Jackson,Madison,2119,53600.0,57531.52,0.07,57886.88,0.08,57768.65,0.08,57589.17,0.07,57402.07,0.07,57214.06,0.07,57025.97,0.06,56837.89,0.06,56649.81,0.06,56461.75,0.05
6093,38305,Jackson,TN,Jackson,Madison,481,134300.0,138210.63,0.03,140947.92,0.05,143516.2,0.07,146059.22,0.09,148598.47,0.11,151137.15,0.13,153675.75,0.14,156214.33,0.16,158752.91,0.18,161291.49,0.2
6094,38310,Adamsville,TN,,McNairy,9892,80400.0,87830.44,0.09,91568.56,0.14,94353.25,0.17,96892.21,0.21,99367.82,0.24,101827.1,0.27,104282.18,0.3,106736.16,0.33,109189.86,0.36,111643.5,0.39
6095,38313,Beech Bluff,TN,Jackson,Madison,12238,116200.0,121094.67,0.04,124030.92,0.07,126872.58,0.09,129709.66,0.12,132546.53,0.14,135383.39,0.17,138220.25,0.19,141057.1,0.21,143893.96,0.24,146730.82,0.26
6096,38315,Bethel Springs,TN,,McNairy,11588,61100.0,65329.28,0.07,66780.4,0.09,68310.15,0.12,69839.03,0.14,71367.87,0.17,72896.71,0.19,74425.55,0.22,75954.4,0.24,77483.24,0.27,79012.08,0.29
6097,38317,Bruceton,TN,,Carroll,13092,49200.0,50207.74,0.02,50863.38,0.03,51478.05,0.05,52088.98,0.06,52699.56,0.07,53310.12,0.08,53920.67,0.1,54531.22,0.11,55141.77,0.12,55752.33,0.13
6098,38321,Cedar Grove,TN,,Carroll,12768,67100.0,68857.86,0.03,70622.53,0.05,72385.94,0.08,74149.33,0.11,75912.73,0.13,77676.13,0.16,79439.52,0.18,81202.92,0.21,82966.32,0.24,84729.71,0.26
6099,38326,Counce,TN,,Hardin,11950,152800.0,159027.44,0.04,163777.21,0.07,168527.69,0.1,173278.17,0.13,178028.65,0.17,182779.13,0.2,187529.61,0.23,192280.09,0.26,197030.57,0.29,201781.05,0.32
6100,38330,Dyer,TN,,Gibson,11655,62200.0,62904.85,0.01,64283.63,0.03,65613.04,0.05,66940.73,0.08,68268.59,0.1,69596.44,0.12,70924.3,0.14,72252.15,0.16,73580.01,0.18,74907.86,0.2
6101,38334,Finger,TN,,McNairy,13647,80300.0,82264.06,0.02,83855.64,0.04,85488.7,0.06,87120.97,0.08,88753.28,0.11,90385.59,0.13,92017.91,0.15,93650.22,0.17,95282.53,0.19,96914.85,0.21
6102,38340,Henderson,TN,Jackson,Chester,7564,99900.0,102360.94,0.02,104645.99,0.05,106895.02,0.07,109138.55,0.09,111381.29,0.11,113623.93,0.14,115866.57,0.16,118109.21,0.18,120351.85,0.2,122594.5,0.23
6103,38342,Hollow Rock,TN,,Carroll,14267,47400.0,48709.52,0.03,49302.21,0.04,49897.06,0.05,50491.89,0.07,51086.72,0.08,51681.55,0.09,52276.38,0.1,52871.21,0.12,53466.04,0.13,54060.87,0.14
6104,38343,Humboldt,TN,,Gibson,6365,74600.0,76408.07,0.02,78027.46,0.05,79403.67,0.06,80727.37,0.08,82047.33,0.1,83366.12,0.12,84684.75,0.14,86003.37,0.15,87321.98,0.17,88640.59,0.19
6105,38344,Huntingdon,TN,,Carroll,8595,80900.0,82772.35,0.02,84270.83,0.04,85787.1,0.06,87303.12,0.08,88819.15,0.1,90335.18,0.12,91851.22,0.14,93367.25,0.15,94883.28,0.17,96399.31,0.19
6106,38345,Huron,TN,,Henderson,13733,93300.0,95346.88,0.02,97728.78,0.05,100128.22,0.07,102528.78,0.1,104929.42,0.12,107330.06,0.15,109730.7,0.18,112131.34,0.2,114531.97,0.23,116932.61,0.25
6107,38351,Lexington,TN,,Henderson,5578,94900.0,100435.91,0.06,102030.58,0.08,104060.46,0.1,106382.27,0.12,108666.31,0.15,110929.17,0.17,113195.23,0.19,115462.82,0.22,117730.15,0.24,119997.36,0.26
6108,38355,Medina,TN,,Gibson,9920,157900.0,161343.34,0.02,166720.94,0.06,171996.02,0.09,177264.83,0.12,182534.63,0.16,187804.4,0.19,193074.18,0.22,198343.95,0.26,203613.72,0.29,208883.49,0.32
6109,38357,Michie,TN,,McNairy,12005,84400.0,92733.7,0.1,95274.25,0.13,97982.13,0.16,100685.27,0.19,103388.55,0.22,106091.82,0.26,108795.09,0.29,111498.36,0.32,114201.62,0.35,116904.89,0.39
6110,38358,Milan,TN,,Gibson,7425,82900.0,82268.17,-0.01,84684.89,0.02,86084.96,0.04,87459.41,0.05,89042.65,0.07,90498.07,0.09,91995.34,0.11,93490.12,0.13,94978.59,0.15,96471.54,0.16
6111,38361,Morris Chapel,TN,,Hardin,14598,76600.0,80819.51,0.06,83361.97,0.09,85752.61,0.12,88129.75,0.15,90505.59,0.18,92881.28,0.21,95256.94,0.24,97632.59,0.27,100008.24,0.31,102383.89,0.34
6112,38362,Oakfield,TN,Jackson,Madison,14577,106200.0,108036.56,0.02,109790.77,0.03,111544.3,0.05,113297.82,0.07,115051.34,0.08,116804.86,0.1,118558.37,0.12,120311.89,0.13,122065.41,0.15,123818.93,0.17
6113,38366,Pinson,TN,Jackson,Madison,13184,101000.0,103948.96,0.03,106249.8,0.05,108552.53,0.07,110855.48,0.1,113158.44,0.12,115461.4,0.14,117764.36,0.17,120067.32,0.19,122370.28,0.21,124673.23,0.23
6114,38367,Eastview,TN,,McNairy,12829,78200.0,79752.94,0.02,81819.22,0.05,83948.2,0.07,86081.79,0.1,88215.65,0.13,90349.53,0.16,92483.41,0.18,94617.3,0.21,96751.18,0.24,98885.06,0.26
6115,38368,Reagan,TN,,Henderson,13747,81600.0,86919.5,0.07,89317.7,0.09,91690.99,0.12,94064.14,0.15,96437.29,0.18,98810.44,0.21,101183.58,0.24,103556.73,0.27,105929.88,0.3,108303.03,0.33
6116,38369,Rutherford,TN,,Gibson,13936,56400.0,58505.46,0.04,59625.32,0.06,60743.92,0.08,61862.54,0.1,62981.16,0.12,64099.78,0.14,65218.4,0.16,66337.01,0.18,67455.63,0.2,68574.25,0.22
6117,38371,Sardis,TN,,Henderson,14338,66800.0,67745.43,0.01,69490.31,0.04,71344.81,0.07,73214.82,0.1,75087.08,0.12,76959.69,0.15,78832.35,0.18,80705.02,0.21,82577.7,0.24,84450.38,0.26
6118,38372,Savannah,TN,,Hardin,5636,83600.0,89352.34,0.07,91772.63,0.1,94103.21,0.13,96431.1,0.15,98758.9,0.18,101086.7,0.21,103414.49,0.24,105742.29,0.26,108070.09,0.29,110397.88,0.32
6119,38375,Selmer,TN,,McNairy,8486,73100.0,80346.88,0.1,84048.42,0.15,86499.82,0.18,88510.73,0.21,90366.43,0.24,92167.45,0.26,93949.2,0.29,95724.16,0.31,97496.73,0.33,99268.45,0.36
6120,38379,Stantonville,TN,,McNairy,14433,94100.0,104631.46,0.11,110226.11,0.17,114141.45,0.21,117508.39,0.25,120695.59,0.28,123823.89,0.32,126932.89,0.35,130035.57,0.38,133136.17,0.41,136236.09,0.45
6121,38381,Toone,TN,,Hardeman,14360,67600.0,70143.68,0.04,71846.27,0.06,73457.17,0.09,75060.6,0.11,76663.4,0.13,78266.16,0.16,79868.91,0.18,81471.65,0.21,83074.4,0.23,84677.15,0.25
6122,38382,Trenton,TN,,Gibson,8473,67500.0,69859.11,0.03,71382.5,0.06,72834.5,0.08,74286.55,0.1,75738.65,0.12,77190.74,0.14,78642.83,0.17,80094.92,0.19,81547.01,0.21,82999.1,0.23
6123,38388,Lexington,TN,,Henderson,13909,91000.0,99309.65,0.09,102568.29,0.13,105850.2,0.16,109132.38,0.2,112414.54,0.24,115696.71,0.27,118978.87,0.31,122261.04,0.34,125543.2,0.38,128825.37,0.42
6124,38401,Columbia,TN,Nashville,Maury,237,173200.0,186769.06,0.08,195065.93,0.13,201263.46,0.16,206670.62,0.19,211781.63,0.22,216781.66,0.25,221740.11,0.28,226682.97,0.31,231620.0,0.34,236554.84,0.37
6125,38449,Ardmore,TN,,Giles,11930,117100.0,123445.64,0.05,126949.17,0.08,130410.76,0.11,133871.82,0.14,137332.87,0.17,140793.93,0.2,144254.98,0.23,147716.04,0.26,151177.09,0.29,154638.15,0.32
6126,38451,Culleoka,TN,Nashville,Maury,10946,190700.0,194577.78,0.02,200170.76,0.05,205809.74,0.08,211450.79,0.11,217091.94,0.14,222733.09,0.17,228374.24,0.2,234015.39,0.23,239656.54,0.26,245297.7,0.29
6127,38456,Ethridge,TN,Lawrenceburg,Lawrence,11713,103500.0,119336.56,0.15,128642.43,0.24,134847.72,0.3,139626.96,0.35,143750.17,0.39,147571.59,0.43,151254.17,0.46,154872.89,0.5,158462.22,0.53,162038.03,0.57
6128,38460,Goodspring,TN,,Giles,14376,80500.0,83313.19,0.03,84918.09,0.05,86520.23,0.07,88122.36,0.09,89724.48,0.11,91326.61,0.13,92928.74,0.15,94530.87,0.17,96132.99,0.19,97735.12,0.21
6129,38461,Hampshire,TN,Nashville,Maury,14384,164500.0,172192.75,0.05,177085.49,0.08,182043.5,0.11,187004.56,0.14,191965.73,0.17,196926.9,0.2,201888.06,0.23,206849.23,0.26,211810.4,0.29,216771.57,0.32
6130,38462,Hohenwald,TN,,Lewis,8086,85300.0,92943.88,0.09,96830.27,0.14,99531.32,0.17,101877.17,0.19,104116.52,0.22,106323.93,0.25,108521.77,0.27,110716.75,0.3,112910.86,0.32,115104.71,0.35
6131,38464,Lawrenceburg,TN,Lawrenceburg,Lawrence,4429,98200.0,102539.78,0.04,104225.86,0.06,106460.13,0.08,108641.98,0.11,110819.86,0.13,113000.36,0.15,115180.34,0.17,117360.36,0.2,119540.39,0.22,121720.42,0.24
6132,38468,Leoma,TN,Lawrenceburg,Lawrence,10646,107700.0,118021.65,0.1,123764.63,0.15,128048.39,0.19,131878.68,0.22,135567.8,0.26,139212.97,0.29,142844.45,0.33,146471.67,0.36,150097.57,0.39,153723.06,0.43
6133,38469,Loretto,TN,Lawrenceburg,Lawrence,11511,90100.0,96230.09,0.07,99907.0,0.11,102903.34,0.14,105724.07,0.17,108499.56,0.2,111263.38,0.23,114024.2,0.27,116784.24,0.3,119544.09,0.33,122303.88,0.36
6134,38472,Lynnville,TN,,Giles,12683,142700.0,147895.2,0.04,152196.36,0.07,156456.43,0.1,160714.86,0.13,164973.21,0.16,169231.56,0.19,173489.91,0.22,177748.26,0.25,182006.61,0.28,186264.96,0.31
6135,38474,Mount Pleasant,TN,Nashville,Maury,9098,116600.0,123091.12,0.06,126448.01,0.08,129640.97,0.11,132825.95,0.14,136010.55,0.17,139195.13,0.19,142379.71,0.22,145564.29,0.25,148748.86,0.28,151933.44,0.3
6136,38477,Prospect,TN,,Giles,12840,90400.0,93941.55,0.04,96525.19,0.07,99104.04,0.1,101682.94,0.12,104261.83,0.15,106840.73,0.18,109419.62,0.21,111998.52,0.24,114577.41,0.27,117156.31,0.3
6137,38478,Pulaski,TN,,Giles,5631,103200.0,105622.65,0.02,107925.97,0.05,110220.51,0.07,112514.73,0.09,114808.93,0.11,117103.13,0.13,119397.34,0.16,121691.54,0.18,123985.74,0.2,126279.94,0.22
6138,38483,Summertown,TN,Lawrenceburg,Lawrence,10482,110800.0,124439.17,0.12,129473.27,0.17,133244.91,0.2,137021.48,0.24,140822.77,0.27,144627.17,0.31,148431.5,0.34,152235.76,0.37,156040.01,0.41,159844.26,0.44
6139,38488,Taft,TN,,Lincoln,13015,105100.0,115823.7,0.1,119685.31,0.14,123274.48,0.17,126853.3,0.21,130431.74,0.24,134010.16,0.28,137588.58,0.31,141167.0,0.34,144745.42,0.38,148323.84,0.41
6140,38501,Cookeville,TN,Cookeville,Putnam,1287,139800.0,144579.29,0.03,147718.58,0.06,150912.2,0.08,154104.14,0.1,157296.13,0.13,160488.12,0.15,163680.1,0.17,166872.09,0.19,170064.07,0.22,173256.06,0.24
6141,38506,Cookeville,TN,Cookeville,Putnam,3363,153200.0,161552.13,0.05,165608.84,0.08,169431.21,0.11,173240.41,0.13,177048.88,0.16,180857.32,0.18,184665.75,0.21,188474.18,0.23,192282.61,0.26,196091.04,0.28
6142,38541,Allons,TN,Cookeville,Overton,13803,101100.0,113095.07,0.12,118897.3,0.18,123208.68,0.22,127201.27,0.26,131124.53,0.3,135032.76,0.34,138937.71,0.37,142841.96,0.41,146746.05,0.45,150650.12,0.49
6143,38544,Baxter,TN,Cookeville,Putnam,9375,130000.0,139445.8,0.07,143473.49,0.1,147213.87,0.13,150940.12,0.16,154665.66,0.19,158391.18,0.22,162116.69,0.25,165842.2,0.28,169567.71,0.3,173293.22,0.33
6144,38547,South Carthage,TN,Nashville,Smith,13858,139600.0,152383.02,0.09,157476.12,0.13,161945.29,0.16,166366.14,0.19,170783.24,0.22,175200.05,0.26,179616.84,0.29,184033.63,0.32,188450.41,0.35,192867.2,0.38
6145,38555,Crossville,TN,Crossville,Cumberland,5432,118000.0,125191.25,0.06,128666.23,0.09,131831.44,0.12,134973.46,0.14,138113.71,0.17,141253.82,0.2,144393.93,0.22,147534.03,0.25,150674.14,0.28,153814.24,0.3
6146,38558,Crossville,TN,Crossville,Cumberland,7681,197800.0,203823.96,0.03,208737.93,0.06,213681.91,0.08,218625.23,0.11,223568.56,0.13,228511.9,0.16,233455.24,0.18,238398.57,0.21,243341.91,0.23,248285.24,0.26
6147,38559,Doyle,TN,,White,14418,91300.0,100846.4,0.1,103710.72,0.14,106450.59,0.17,109188.82,0.2,111927.03,0.23,114665.23,0.26,117403.44,0.29,120141.64,0.32,122879.85,0.35,125618.06,0.38
6148,38560,Elmwood,TN,Nashville,Smith,14550,102600.0,107268.8,0.05,110031.11,0.07,112636.18,0.1,115232.85,0.12,117829.12,0.15,120425.36,0.17,123021.61,0.2,125617.85,0.22,128214.1,0.25,130810.34,0.27
6149,38563,Gordonsville,TN,Nashville,Smith,12954,141900.0,149064.13,0.05,153884.57,0.08,158023.26,0.11,161961.19,0.14,165839.99,0.17,169701.38,0.2,173557.63,0.22,177412.38,0.25,181266.68,0.28,185120.85,0.3
6150,38568,Hilham,TN,Cookeville,Overton,13422,82000.0,94984.6,0.16,101372.8,0.24,105777.81,0.29,109595.81,0.34,113239.97,0.38,116832.64,0.42,120410.07,0.47,123982.98,0.51,127554.56,0.56,131125.74,0.6
6151,38570,Livingston,TN,Cookeville,Overton,8296,94600.0,105800.62,0.12,113481.72,0.2,119163.33,0.26,123766.93,0.31,127789.24,0.35,131498.09,0.39,135037.91,0.43,138486.59,0.46,141886.11,0.5,145259.13,0.54
6152,38571,Crossville,TN,Crossville,Cumberland,7042,127600.0,132060.25,0.03,136014.55,0.07,139948.35,0.1,143882.21,0.13,147816.07,0.16,151749.93,0.19,155683.79,0.22,159617.65,0.25,163551.51,0.28,167485.38,0.31
6153,38572,Crossville,TN,Crossville,Cumberland,7226,127700.0,136216.31,0.07,140960.26,0.1,145084.85,0.14,149119.29,0.17,153140.51,0.2,157159.79,0.23,161178.79,0.26,165197.75,0.29,169216.7,0.33,173235.65,0.36
6154,38573,Monroe,TN,Cookeville,Overton,13329,94200.0,106652.79,0.13,112276.43,0.19,116183.12,0.23,119669.54,0.27,123053.18,0.31,126411.69,0.34,129764.04,0.38,133114.89,0.41,136465.37,0.45,139815.77,0.48
6155,38574,Monterey,TN,Cookeville,Putnam,8928,102500.0,104936.44,0.02,107718.23,0.05,110503.76,0.08,113289.32,0.11,116074.88,0.13,118860.43,0.16,121645.99,0.19,124431.55,0.21,127217.11,0.24,130002.66,0.27
6156,38580,Rickman,TN,Cookeville,Overton,13649,118000.0,120341.47,0.02,123743.82,0.05,127145.3,0.08,130546.72,0.11,133948.15,0.14,137349.57,0.16,140750.99,0.19,144152.42,0.22,147553.84,0.25,150955.26,0.28
6157,38581,Rock Island,TN,McMinnville,Warren,11323,90100.0,92524.22,0.03,94828.87,0.05,97061.53,0.08,99270.66,0.1,101472.51,0.13,103672.1,0.15,105870.98,0.18,108069.64,0.2,110268.24,0.22,112466.81,0.25
6158,38582,Silver Point,TN,,Dekalb,14186,152100.0,157955.54,0.04,162131.78,0.07,166247.86,0.09,170363.59,0.12,174479.32,0.15,178595.06,0.17,182710.8,0.2,186826.53,0.23,190942.27,0.26,195058.01,0.28
6159,38583,Sparta,TN,,White,4021,106600.0,118244.98,0.11,124719.98,0.17,129233.79,0.21,133030.33,0.25,136564.49,0.28,140002.65,0.31,143405.71,0.35,146795.92,0.38,150181.43,0.41,153565.22,0.44
6160,38587,Walling,TN,,White,14366,97700.0,105467.41,0.08,108876.46,0.11,112099.39,0.15,115314.5,0.18,118529.29,0.21,121744.07,0.25,124958.85,0.28,128173.63,0.31,131388.4,0.34,134603.18,0.38
6161,38632,Hernando,MS,Memphis,DeSoto,4173,195000.0,199723.47,0.02,203687.08,0.04,207643.49,0.06,211598.49,0.09,215553.36,0.11,219508.22,0.13,223463.08,0.15,227417.94,0.17,231372.8,0.19,235327.66,0.21
