,Zip,City,State,Metro,CountyName,SizeRank,2018-04-01,1_Year,1_Gain,2_Year,2_Gain,3_Year,3_Gain,4_Year,4_Gain,5_Year,5_Gain,6_Year,6_Gain,7_Year,7_Gain,8_Year,8_Gain,9_Year,9_Gain,10_Year,10_Gain
7972,55720,Cloquet,MN,Duluth,Carlton,6221,150300.0,153505.22,0.02,157405.14,0.05,161428.36,0.07,165473.46,0.1,169522.45,0.13,173572.13,0.15,177621.93,0.18,181671.75,0.21,185721.58,0.24,189771.41,0.26
7973,55721,Cohasset,MN,,Itasca,11899,185100.0,182847.27,-0.01,187395.43,0.01,192175.65,0.04,196963.78,0.06,201752.18,0.09,206540.59,0.12,211329.0,0.14,216117.41,0.17,220905.83,0.19,225694.24,0.22
7974,55722,Coleraine,MN,,Itasca,14516,109000.0,110217.2,0.01,112685.36,0.03,115154.15,0.06,117622.94,0.08,120091.72,0.1,122560.51,0.12,125029.3,0.15,127498.09,0.17,129966.88,0.19,132435.67,0.22
7975,55723,Cook,MN,Duluth,Saint Louis,12401,136700.0,146548.34,0.07,150749.88,0.1,154916.3,0.13,159082.5,0.16,163248.7,0.19,167414.91,0.22,171581.11,0.26,175747.31,0.29,179913.51,0.32,184079.71,0.35
7976,55731,Ely,MN,Duluth,Saint Louis,9017,116600.0,124922.49,0.07,128270.82,0.1,131608.85,0.13,134946.85,0.16,138284.85,0.19,141622.86,0.21,144960.86,0.24,148298.87,0.27,151636.87,0.3,154974.87,0.33
7977,55732,Embarrass,MN,Duluth,Saint Louis,14368,114600.0,119040.39,0.04,122324.62,0.07,125603.7,0.1,128882.77,0.12,132161.84,0.15,135440.9,0.18,138719.97,0.21,141999.03,0.24,145278.1,0.27,148557.17,0.3
7978,55733,Esko,MN,Duluth,Carlton,11310,211500.0,217143.71,0.03,222778.49,0.05,228412.55,0.08,234046.56,0.11,239680.56,0.13,245314.56,0.16,250948.56,0.19,256582.56,0.21,262216.56,0.24,267850.56,0.27
7979,55734,Eveleth,MN,Duluth,Saint Louis,9638,83000.0,92610.03,0.12,95129.79,0.15,97317.46,0.17,99489.57,0.2,101660.96,0.22,103832.31,0.25,106003.65,0.28,108175.0,0.3,110346.35,0.33,112517.7,0.36
7980,55741,Gilbert,MN,Duluth,Saint Louis,12046,107200.0,117469.43,0.1,120793.95,0.13,123911.77,0.16,127023.44,0.18,130134.93,0.21,133246.41,0.24,136357.89,0.27,139469.37,0.3,142580.85,0.33,145692.33,0.36
7981,55744,Grand Rapids,MN,,Itasca,4764,149200.0,145816.08,-0.02,148724.09,-0.0,151990.63,0.02,155277.61,0.04,158565.75,0.06,161853.96,0.08,165142.17,0.11,168430.38,0.13,171718.59,0.15,175006.8,0.17
7982,55746,Hibbing,MN,Duluth,Saint Louis,5520,85400.0,87235.14,0.02,89204.58,0.04,91175.8,0.07,93147.04,0.09,95118.29,0.11,97089.53,0.14,99060.77,0.16,101032.02,0.18,103003.26,0.21,104974.5,0.23
7983,55751,Iron,MN,Duluth,Saint Louis,14335,123700.0,125829.03,0.02,129005.72,0.04,132182.75,0.07,135359.78,0.09,138536.81,0.12,141713.84,0.15,144890.87,0.17,148067.9,0.2,151244.93,0.22,154421.96,0.25
7984,55753,Keewatin,MN,,Itasca,14612,46000.0,46606.07,0.01,46988.17,0.02,47369.0,0.03,47749.83,0.04,48130.65,0.05,48511.48,0.05,48892.3,0.06,49273.13,0.07,49653.95,0.08,50034.78,0.09
7985,55768,Mountain Iron,MN,Duluth,Saint Louis,12362,123100.0,127725.04,0.04,130993.47,0.06,134261.26,0.09,137529.04,0.12,140796.83,0.14,144064.62,0.17,147332.41,0.2,150600.2,0.22,153867.98,0.25,157135.77,0.28
7986,55769,Nashwauk,MN,,Itasca,12856,105500.0,108523.57,0.03,111008.12,0.05,113470.99,0.08,115932.98,0.1,118394.94,0.12,120856.9,0.15,123318.85,0.17,125780.81,0.19,128242.77,0.22,130704.72,0.24
7987,55775,Goodland,MN,,Itasca,14292,128800.0,129609.76,0.01,132386.85,0.03,135186.32,0.05,137986.06,0.07,140785.79,0.09,143585.53,0.11,146385.26,0.14,149185.0,0.16,151984.74,0.18,154784.47,0.2
7988,55779,Saginaw,MN,Duluth,Saint Louis,11820,209900.0,218461.29,0.04,224930.56,0.07,231346.17,0.1,237760.4,0.13,244174.6,0.16,250588.8,0.19,257003.0,0.22,263417.2,0.25,269831.4,0.29,276245.6,0.32
7989,55792,Virginia,MN,Duluth,Saint Louis,7536,79000.0,81887.63,0.04,83804.1,0.06,85716.95,0.09,87629.77,0.11,89542.6,0.13,91455.43,0.16,93368.26,0.18,95281.09,0.21,97193.92,0.23,99106.75,0.25
7990,55797,Wrenshall,MN,Duluth,Carlton,14398,167500.0,172621.8,0.03,176952.81,0.06,181199.0,0.08,185436.1,0.11,189672.23,0.13,193908.25,0.16,198144.25,0.18,202380.26,0.21,206616.27,0.23,210852.27,0.26
7991,55803,Duluth,MN,Duluth,Saint Louis,5775,204000.0,210845.67,0.03,217311.68,0.07,223719.19,0.1,230117.68,0.13,236514.78,0.16,242911.67,0.19,249308.53,0.22,255705.38,0.25,262102.22,0.28,268499.07,0.32
7992,55804,Duluth,MN,Duluth,Saint Louis,6809,202100.0,206335.08,0.02,212279.69,0.05,218422.76,0.08,224588.87,0.11,230757.65,0.14,236926.74,0.17,243095.86,0.2,249264.99,0.23,255434.12,0.26,261603.26,0.29
7993,55805,Duluth,MN,Duluth,Saint Louis,7658,119800.0,122500.79,0.02,125857.11,0.05,129216.03,0.08,132574.96,0.11,135933.89,0.13,139292.83,0.16,142651.76,0.19,146010.69,0.22,149369.62,0.25,152728.55,0.27
7994,55806,Duluth,MN,Duluth,Saint Louis,8074,99800.0,101979.46,0.02,104631.6,0.05,107290.26,0.08,109949.02,0.1,112607.78,0.13,115266.54,0.15,117925.3,0.18,120584.06,0.21,123242.81,0.23,125901.57,0.26
7995,55807,Duluth,MN,Duluth,Saint Louis,8114,115600.0,120899.86,0.05,124307.23,0.08,127669.25,0.1,131030.18,0.13,134391.08,0.16,137751.99,0.19,141112.89,0.22,144473.79,0.25,147834.7,0.28,151195.6,0.31
7996,55810,Duluth,MN,Duluth,Saint Louis,8859,172400.0,175106.19,0.02,179984.18,0.04,184976.22,0.07,189974.24,0.1,194972.57,0.13,199970.93,0.16,204969.28,0.19,209967.64,0.22,214965.99,0.25,219964.34,0.28
7997,55811,Duluth,MN,Duluth,Saint Louis,3762,200000.0,207766.03,0.04,214287.21,0.07,220602.88,0.1,226884.61,0.13,233160.75,0.17,239435.96,0.2,245711.02,0.23,251986.05,0.26,258261.08,0.29,264536.11,0.32
7998,55812,Duluth,MN,Duluth,Saint Louis,8916,201200.0,208135.0,0.03,214116.18,0.06,220060.75,0.09,226003.9,0.12,231947.01,0.15,237890.11,0.18,243833.21,0.21,249776.31,0.24,255719.41,0.27,261662.51,0.3
7999,55901,Rochester,MN,Rochester,Olmsted,292,214400.0,220060.84,0.03,225697.39,0.05,231328.54,0.08,236958.47,0.11,242588.14,0.13,248217.75,0.16,253847.35,0.18,259476.94,0.21,265106.53,0.24,270736.12,0.26
8000,55902,Rochester,MN,Rochester,Olmsted,3971,318600.0,336936.14,0.06,347162.54,0.09,356477.88,0.12,365690.87,0.15,374892.37,0.18,384092.57,0.21,393292.63,0.23,402492.67,0.26,411692.71,0.29,420892.75,0.32
8001,55904,Rochester,MN,Rochester,Olmsted,3544,172900.0,175304.68,0.01,179234.68,0.04,183426.65,0.06,187663.61,0.09,191908.3,0.11,196154.32,0.13,200400.57,0.16,204646.86,0.18,208893.15,0.21,213139.45,0.23
8002,55906,Rochester,MN,Rochester,Olmsted,5735,248500.0,255849.6,0.03,262841.25,0.06,269777.96,0.09,276706.24,0.11,283633.23,0.14,290560.02,0.17,297486.77,0.2,304413.53,0.23,311340.28,0.25,318267.03,0.28
8003,55910,Altura,MN,Winona,Winona,14443,151500.0,153243.04,0.01,156577.85,0.03,160041.26,0.06,163515.06,0.08,166989.7,0.1,170464.4,0.13,173939.11,0.15,177413.82,0.17,180888.54,0.19,184363.25,0.22
8004,55912,Austin,MN,Austin,Mower,3237,95300.0,99795.17,0.05,101572.59,0.07,103326.89,0.08,105081.0,0.1,106835.1,0.12,108589.2,0.14,110343.3,0.16,112097.41,0.18,113851.51,0.19,115605.61,0.21
8005,55917,Blooming Prairie,MN,Owatonna,Steele,12124,134700.0,139981.4,0.04,143468.03,0.07,146736.13,0.09,149977.62,0.11,153215.86,0.14,156453.72,0.16,159691.52,0.19,162929.32,0.21,166167.12,0.23,169404.91,0.26
8006,55920,Byron,MN,Rochester,Olmsted,9528,234600.0,239845.58,0.02,246264.44,0.05,252754.76,0.08,259249.42,0.11,265744.35,0.13,272239.29,0.16,278734.24,0.19,285229.18,0.22,291724.13,0.24,298219.08,0.27
8007,55924,Claremont,MN,Rochester,Dodge,14498,153500.0,160613.05,0.05,164402.2,0.07,168183.06,0.1,171963.9,0.12,175744.74,0.14,179525.58,0.17,183306.42,0.19,187087.26,0.22,190868.1,0.24,194648.94,0.27
8008,55927,Dodge Center,MN,Rochester,Dodge,11642,170300.0,173197.78,0.02,177325.78,0.04,181513.97,0.07,185705.11,0.09,189896.39,0.12,194087.68,0.14,198278.97,0.16,202470.26,0.19,206661.55,0.21,210852.84,0.24
8009,55934,Eyota,MN,Rochester,Olmsted,12429,201100.0,208590.97,0.04,214589.11,0.07,220431.87,0.1,226258.45,0.13,232083.35,0.15,237908.08,0.18,243732.78,0.21,249557.48,0.24,255382.19,0.27,261206.89,0.3
8010,55936,Grand Meadow,MN,Austin,Mower,14049,119000.0,124649.72,0.05,126803.75,0.07,128946.4,0.08,131089.01,0.1,133231.63,0.12,135374.24,0.14,137516.85,0.16,139659.46,0.17,141802.07,0.19,143944.68,0.21
8011,55940,Hayfield,MN,Rochester,Dodge,13115,171400.0,174091.46,0.02,178134.68,0.04,182386.81,0.06,186671.22,0.09,190960.63,0.11,195250.8,0.14,199541.1,0.16,203831.42,0.19,208121.73,0.21,212412.05,0.24
8012,55944,Kasson,MN,Rochester,Dodge,9544,193200.0,196982.35,0.02,201781.14,0.04,206679.19,0.07,211586.93,0.1,216495.62,0.12,221404.4,0.15,226313.2,0.17,231221.99,0.2,236130.78,0.22,241039.58,0.25
8013,55946,Kenyon,MN,Red Wing,Goodhue,12317,149200.0,152090.31,0.02,155259.12,0.04,158433.96,0.06,161608.93,0.08,164783.9,0.1,167958.87,0.13,171133.84,0.15,174308.81,0.17,177483.79,0.19,180658.76,0.21
8014,55951,Le Roy,MN,Austin,Mower,14231,88800.0,94760.88,0.07,96568.13,0.09,98323.61,0.11,100078.45,0.13,101833.27,0.15,103588.1,0.17,105342.92,0.19,107097.75,0.21,108852.57,0.23,110607.39,0.25
8015,55952,Lewiston,MN,Winona,Winona,13395,157800.0,158941.8,0.01,162847.56,0.03,166831.57,0.06,170817.79,0.08,174804.08,0.11,178790.37,0.13,182776.66,0.16,186762.95,0.18,190749.24,0.21,194735.53,0.23
8016,55955,Mantorville,MN,Rochester,Dodge,13255,297700.0,303263.94,0.02,312194.11,0.05,321223.47,0.08,330255.76,0.11,339288.12,0.14,348320.5,0.17,357352.87,0.2,366385.24,0.23,375417.61,0.26,384449.98,0.29
8017,55956,Mazeppa,MN,Rochester,Wabasha,13929,215500.0,225969.53,0.05,231843.98,0.08,237545.46,0.1,243240.42,0.13,248935.14,0.16,254629.85,0.18,260324.56,0.21,266019.27,0.23,271713.98,0.26,277408.69,0.29
8018,55959,Goodview,MN,Winona,Winona,13613,191500.0,197688.78,0.03,202551.51,0.06,207281.9,0.08,211999.08,0.11,216714.95,0.13,221430.69,0.16,226146.41,0.18,230862.13,0.21,235577.86,0.23,240293.58,0.25
8019,55963,Pine Island,MN,Red Wing,Goodhue,10735,210500.0,211992.05,0.01,217072.33,0.03,222235.69,0.06,227400.97,0.08,232566.3,0.1,237731.62,0.13,242896.95,0.15,248062.27,0.18,253227.6,0.2,258392.93,0.23
8020,55964,Plainview,MN,Rochester,Wabasha,11280,168800.0,171443.78,0.02,175135.79,0.04,179052.21,0.06,183016.68,0.08,186991.43,0.11,190968.39,0.13,194945.82,0.15,198923.35,0.18,202900.9,0.2,206878.46,0.23
8021,55972,Saint Charles,MN,Winona,Winona,11025,174600.0,177358.6,0.02,181919.48,0.04,186609.66,0.07,191309.12,0.1,196009.24,0.12,200709.41,0.15,205409.58,0.18,210109.75,0.2,214809.92,0.23,219510.09,0.26
8022,55976,Stewartville,MN,Rochester,Olmsted,9280,200800.0,206170.67,0.03,211469.63,0.05,216765.43,0.08,222061.08,0.11,227356.72,0.13,232652.36,0.16,237948.01,0.19,243243.65,0.21,248539.29,0.24,253834.94,0.26
8023,55981,Wabasha,MN,Rochester,Wabasha,11021,181200.0,186768.86,0.03,191421.15,0.06,196044.81,0.08,200667.56,0.11,205290.29,0.13,209913.02,0.16,214535.75,0.18,219158.47,0.21,223781.2,0.23,228403.93,0.26
8024,55983,Wanamingo,MN,Red Wing,Goodhue,14289,166900.0,168662.51,0.01,172212.55,0.03,175766.83,0.05,179321.12,0.07,182875.41,0.1,186429.7,0.12,189983.99,0.14,193538.28,0.16,197092.56,0.18,200646.85,0.2
8025,55985,West Concord,MN,Rochester,Dodge,14011,146600.0,146569.92,-0.0,149614.48,0.02,152856.65,0.04,156111.52,0.06,159367.2,0.09,162622.94,0.11,165878.68,0.13,169134.42,0.15,172390.15,0.18,175645.89,0.2
8026,55987,Winona,MN,Winona,Winona,2029,151000.0,152136.19,0.01,155278.54,0.03,158576.75,0.05,161887.07,0.07,165198.33,0.09,168509.66,0.12,171821.0,0.14,175132.34,0.16,178443.68,0.18,181755.01,0.2
8027,55992,Zumbrota,MN,Red Wing,Goodhue,10870,191600.0,192611.0,0.01,197048.23,0.03,201514.04,0.05,205980.1,0.08,210446.15,0.1,214912.2,0.12,219378.26,0.14,223844.31,0.17,228310.37,0.19,232776.42,0.21
8028,56001,Mankato,MN,Mankato,Blue Earth,687,189100.0,194386.55,0.03,199289.35,0.05,204061.43,0.08,208788.98,0.1,213501.36,0.13,218208.58,0.15,222914.03,0.18,227618.89,0.2,232323.54,0.23,237028.12,0.25
8029,56011,Belle Plaine,MN,Minneapolis-St Paul,Scott,8988,223900.0,228128.88,0.02,233595.28,0.04,239140.48,0.07,244690.69,0.09,250241.23,0.12,255791.78,0.14,261342.34,0.17,266892.89,0.19,272443.45,0.22,277994.01,0.24
8030,56017,Cleveland,MN,Minneapolis-St Paul,Le Sueur,14110,205500.0,215504.65,0.05,221388.14,0.08,226756.46,0.1,232060.39,0.13,237356.27,0.16,242651.14,0.18,247945.89,0.21,253240.62,0.23,258535.35,0.26,263830.08,0.28
8031,56024,Eagle Lake,MN,Mankato,Blue Earth,12457,207400.0,212637.34,0.03,217996.1,0.05,223383.04,0.08,228776.52,0.1,234171.52,0.13,239566.86,0.16,244962.29,0.18,250357.74,0.21,255753.2,0.23,261148.65,0.26
8032,56026,Ellendale,MN,Owatonna,Steele,13888,146200.0,149339.76,0.02,153011.62,0.05,156691.16,0.07,160370.82,0.1,164050.48,0.12,167730.14,0.15,171409.8,0.17,175089.46,0.2,178769.12,0.22,182448.78,0.25
8033,56031,Fairmont,MN,,Martin,7101,108500.0,109096.73,0.01,111429.67,0.03,113955.16,0.05,116501.99,0.07,119051.19,0.1,121600.65,0.12,124150.15,0.14,126699.64,0.17,129249.14,0.19,131798.64,0.21
8034,56037,Good Thunder,MN,Mankato,Blue Earth,14320,190200.0,194023.16,0.02,198508.32,0.04,203100.73,0.07,207710.51,0.09,212323.1,0.12,216936.16,0.14,221549.28,0.16,226162.42,0.19,230775.56,0.21,235388.7,0.24
8035,56050,Kasota,MN,Minneapolis-St Paul,Le Sueur,14334,206000.0,216013.35,0.05,222015.69,0.08,227689.81,0.11,233337.06,0.13,238982.12,0.16,244627.0,0.19,250271.86,0.21,255916.73,0.24,261561.59,0.27,267206.45,0.3
8036,56055,Lake Crystal,MN,Mankato,Blue Earth,11847,169300.0,174644.46,0.03,179190.15,0.06,183542.25,0.08,187847.43,0.11,192141.24,0.13,196432.29,0.16,200722.67,0.19,205012.9,0.21,209303.08,0.24,213593.25,0.26
8037,56057,Le Center,MN,Minneapolis-St Paul,Le Sueur,11897,159300.0,161209.88,0.01,164320.61,0.03,167646.39,0.05,171010.67,0.07,174381.84,0.09,177754.26,0.12,181126.89,0.14,184499.56,0.16,187872.24,0.18,191244.92,0.2
8038,56058,Le Sueur,MN,Minneapolis-St Paul,Le Sueur,10036,170200.0,173900.0,0.02,177684.41,0.04,181497.77,0.07,185321.04,0.09,189147.72,0.11,192975.56,0.13,196803.8,0.16,200632.18,0.18,204460.6,0.2,208289.05,0.22
8039,56069,Montgomery,MN,Minneapolis-St Paul,Le Sueur,11101,153700.0,160072.37,0.04,164083.29,0.07,167555.63,0.09,170905.13,0.11,174226.61,0.13,177541.7,0.16,180855.33,0.18,184168.63,0.2,187481.85,0.22,190795.06,0.24
8040,56071,New Prague,MN,Minneapolis-St Paul,Scott,7933,239400.0,246182.01,0.03,252788.34,0.06,259371.02,0.08,265950.52,0.11,272529.59,0.14,279108.61,0.17,285687.61,0.19,292266.62,0.22,298845.62,0.25,305424.63,0.28
8041,56088,Truman,MN,,Martin,13800,80900.0,78870.02,-0.03,80474.49,-0.01,82096.72,0.01,83719.05,0.03,85341.37,0.05,86963.7,0.07,88586.03,0.1,90208.35,0.12,91830.68,0.14,93453.0,0.16
8042,56171,Sherburn,MN,,Martin,13890,90800.0,90769.78,-0.0,92882.24,0.02,95132.01,0.05,97390.59,0.07,99649.73,0.1,101908.91,0.12,104168.09,0.15,106427.27,0.17,108686.46,0.2,110945.64,0.22
8043,56176,Trimont,MN,,Martin,14629,74400.0,77370.28,0.04,79351.32,0.07,81308.29,0.09,83264.69,0.12,85221.07,0.15,87177.44,0.17,89133.82,0.2,91090.2,0.22,93046.58,0.25,95002.96,0.28
8044,56181,Welcome,MN,,Martin,14599,88400.0,89063.14,0.01,91140.17,0.03,93278.78,0.06,95420.07,0.08,97561.47,0.1,99702.89,0.13,101844.3,0.15,103985.71,0.18,106127.12,0.2,108268.53,0.22
8045,56201,Willmar,MN,Willmar,Kandiyohi,4386,147400.0,150435.79,0.02,153840.99,0.04,157246.25,0.07,160651.5,0.09,164056.76,0.11,167462.02,0.14,170867.27,0.16,174272.53,0.18,177677.79,0.21,181083.04,0.23
8046,56209,Atwater,MN,Willmar,Kandiyohi,13054,113900.0,116810.2,0.03,119332.47,0.05,121854.6,0.07,124376.73,0.09,126898.87,0.11,129421.0,0.14,131943.13,0.16,134465.26,0.18,136987.39,0.2,139509.53,0.22
8047,56273,New London,MN,Willmar,Kandiyohi,10969,180700.0,184808.17,0.02,189942.46,0.05,195076.81,0.08,200211.17,0.11,205345.52,0.14,210479.87,0.16,215614.23,0.19,220748.58,0.22,225882.93,0.25,231017.28,0.28
8048,56282,Raymond,MN,Willmar,Kandiyohi,14422,110600.0,112871.02,0.02,115446.2,0.04,118021.59,0.07,120596.99,0.09,123172.38,0.11,125747.77,0.14,128323.16,0.16,130898.55,0.18,133473.95,0.21,136049.34,0.23
8049,56288,Spicer,MN,Willmar,Kandiyohi,10480,213100.0,218226.93,0.02,224292.76,0.05,230358.62,0.08,236424.48,0.11,242490.34,0.14,248556.2,0.17,254622.06,0.19,260687.92,0.22,266753.78,0.25,272819.64,0.28
8050,56301,Saint Cloud,MN,St. Cloud,Stearns,3074,185600.0,187956.41,0.01,192202.3,0.04,196835.78,0.06,201548.76,0.09,206278.05,0.11,211010.68,0.14,215744.01,0.16,220477.47,0.19,225210.96,0.21,229944.46,0.24
8051,56304,Saint Cloud,MN,St. Cloud,Stearns,6419,149500.0,158303.19,0.06,163329.31,0.09,167641.1,0.12,171817.8,0.15,175968.94,0.18,180115.26,0.2,184260.66,0.23,188405.89,0.26,192551.08,0.29,196696.27,0.32
8052,56307,Albany,MN,St. Cloud,Stearns,11014,181200.0,184467.96,0.02,189466.1,0.05,194791.82,0.08,200179.56,0.1,205579.04,0.13,210980.75,0.16,216382.88,0.19,221785.08,0.22,227187.31,0.25,232589.53,0.28
8053,56310,Avon,MN,St. Cloud,Stearns,10885,221400.0,229032.91,0.03,235914.44,0.07,242714.0,0.1,249504.62,0.13,256294.27,0.16,263083.8,0.19,269873.33,0.22,276662.85,0.25,283452.37,0.28,290241.89,0.31
8054,56314,Bowlus,MN,,Morrison,14630,211200.0,222783.98,0.05,231293.0,0.1,239079.98,0.13,246697.43,0.17,254275.06,0.2,261843.34,0.24,269409.43,0.28,276975.01,0.31,284540.46,0.35,292105.89,0.38
8055,56320,Cold Spring,MN,St. Cloud,Stearns,9343,218800.0,227466.96,0.04,234458.34,0.07,241046.38,0.1,247537.31,0.13,254004.87,0.16,260466.81,0.19,266927.39,0.22,273387.65,0.25,279847.82,0.28,286307.98,0.31
8056,56329,Foley,MN,St. Cloud,Benton,9837,164200.0,166130.55,0.01,169388.22,0.03,173127.11,0.05,177040.49,0.08,181017.13,0.1,185016.72,0.13,189024.62,0.15,193035.54,0.18,197047.55,0.2,201059.96,0.22
8057,56330,Foreston,MN,Minneapolis-St Paul,Mille Lacs,14300,180400.0,187960.13,0.04,193371.74,0.07,198726.09,0.1,204078.91,0.13,209431.69,0.16,214784.47,0.19,220137.25,0.22,225490.02,0.25,230842.8,0.28,236195.58,0.31
8058,56338,Hillman,MN,,Morrison,13852,219700.0,235126.34,0.07,243248.06,0.11,250941.86,0.14,258610.6,0.18,266277.86,0.21,273945.04,0.25,281612.22,0.28,289279.39,0.32,296946.57,0.35,304613.74,0.39
8059,56340,Holdingford,MN,St. Cloud,Stearns,13489,194000.0,200896.22,0.04,207437.28,0.07,213916.77,0.1,220385.59,0.14,226852.55,0.17,233319.19,0.2,239785.77,0.24,246252.35,0.27,252718.93,0.3,259185.5,0.34
8060,56342,Isle,MN,Minneapolis-St Paul,Mille Lacs,11482,184700.0,209616.29,0.13,217999.33,0.18,224455.73,0.22,230687.61,0.25,236893.32,0.28,243095.99,0.32,249298.3,0.35,255500.57,0.38,261702.84,0.42,267905.1,0.45
8061,56345,Little Falls,MN,,Morrison,6587,155000.0,161459.7,0.04,166812.31,0.08,171735.31,0.11,176491.6,0.14,181183.21,0.17,185849.72,0.2,190506.49,0.23,195159.47,0.26,199810.99,0.29,204461.94,0.32
8062,56353,Milaca,MN,Minneapolis-St Paul,Mille Lacs,8846,168800.0,172096.91,0.02,176546.64,0.05,181050.27,0.07,185556.42,0.1,190062.69,0.13,194568.96,0.15,199075.24,0.18,203581.51,0.21,208087.78,0.23,212594.06,0.26
8063,56359,Onamia,MN,Minneapolis-St Paul,Mille Lacs,11638,147000.0,150353.42,0.02,154180.97,0.05,158028.38,0.08,161876.61,0.1,165724.88,0.13,169573.15,0.15,173421.43,0.18,177269.7,0.21,181117.97,0.23,184966.24,0.26
8064,56360,Osakis,MN,Alexandria,Douglas,11358,155000.0,162489.35,0.05,167516.49,0.08,172516.27,0.11,177515.74,0.15,182515.21,0.18,187514.68,0.21,192514.15,0.24,197513.62,0.27,202513.09,0.31,207512.56,0.34
8065,56361,Parkers Prairie,MN,Fergus Falls,Otter Tail,13200,117800.0,119778.37,0.02,123003.32,0.04,126304.2,0.07,129609.7,0.1,132915.48,0.13,136221.28,0.16,139527.08,0.18,142832.88,0.21,146138.68,0.24,149444.48,0.27
8066,56364,Pierz,MN,,Morrison,10780,200800.0,202851.55,0.01,207935.3,0.04,213455.38,0.06,219038.24,0.09,224630.14,0.12,230223.34,0.15,235816.72,0.17,241410.13,0.2,247003.55,0.23,252596.97,0.26
8067,56367,Rice,MN,St. Cloud,Benton,9961,195100.0,198903.09,0.02,203730.71,0.04,208907.66,0.07,214203.71,0.1,219540.37,0.13,224890.88,0.15,230246.1,0.18,235602.94,0.21,240960.33,0.24,246317.9,0.26
8068,56368,Richmond,MN,St. Cloud,Stearns,11255,219800.0,235778.84,0.07,244729.43,0.11,252219.89,0.15,259407.01,0.18,266531.11,0.21,273642.11,0.24,280750.4,0.28,287858.12,0.31,294965.72,0.34,302073.3,0.37
8069,56373,Royalton,MN,,Morrison,12694,198000.0,199737.56,0.01,204426.6,0.03,209861.1,0.06,215483.89,0.09,221154.23,0.12,226836.59,0.15,232521.98,0.17,238208.14,0.2,243894.49,0.23,249580.89,0.26
8070,56374,Saint Joseph,MN,St. Cloud,Stearns,9326,186600.0,192368.9,0.03,197552.36,0.06,202668.77,0.09,207777.51,0.11,212885.36,0.14,217993.12,0.17,223100.86,0.2,228208.6,0.22,233316.35,0.25,238424.09,0.28
8071,56377,Sartell,MN,St. Cloud,Stearns,5755,205500.0,214033.14,0.04,220465.39,0.07,226542.89,0.1,232560.49,0.13,238567.97,0.16,244573.75,0.19,250579.24,0.22,256584.67,0.25,262590.1,0.28,268595.53,0.31
8072,56379,Sauk Rapids,MN,St. Cloud,Benton,6314,175500.0,178463.01,0.02,182206.8,0.04,186257.84,0.06,190429.79,0.09,194649.3,0.11,198887.55,0.13,203133.15,0.16,207381.66,0.18,211631.31,0.21,215881.4,0.23
8073,56382,Swanville,MN,,Morrison,14481,182100.0,191237.18,0.05,197194.52,0.08,203126.36,0.12,209057.99,0.15,214989.61,0.18,220921.24,0.21,226852.87,0.25,232784.5,0.28,238716.12,0.31,244647.75,0.34
8074,56387,Waite Park,MN,St. Cloud,Stearns,9088,157700.0,157987.54,0.0,161025.28,0.02,164632.97,0.04,168358.78,0.07,172109.06,0.09,175864.43,0.12,179620.84,0.14,183377.47,0.16,187134.14,0.19,190890.83,0.21
8075,56401,Brainerd,MN,Brainerd,Crow Wing,2554,158700.0,160924.72,0.01,164367.89,0.04,168363.09,0.06,172608.39,0.09,176967.01,0.12,181376.96,0.14,185810.16,0.17,190253.91,0.2,194702.43,0.23,199153.11,0.25
8076,56425,Baxter,MN,Brainerd,Crow Wing,9078,202400.0,202086.25,-0.0,204532.85,0.01,208376.21,0.03,212926.33,0.05,217834.07,0.08,222922.78,0.1,228103.05,0.13,233329.66,0.15,238579.71,0.18,243841.62,0.2
8077,56435,Backus,MN,Brainerd,Cass,12542,136600.0,139484.49,0.02,143669.13,0.05,147942.87,0.08,152222.7,0.11,156502.96,0.15,160783.25,0.18,165063.53,0.21,169343.82,0.24,173624.11,0.27,177904.39,0.3
8078,56442,Cross Lake,MN,Brainerd,Crow Wing,10415,290900.0,308053.6,0.06,318745.43,0.1,328965.61,0.13,339151.36,0.17,349334.6,0.2,359517.66,0.24,369700.7,0.27,379883.74,0.31,390066.78,0.34,400249.83,0.38
8079,56443,Cushing,MN,,Morrison,13752,274700.0,295875.3,0.08,307148.03,0.12,317450.22,0.16,327657.29,0.19,337855.04,0.23,348051.87,0.27,358248.62,0.3,368445.36,0.34,378642.09,0.38,388838.83,0.42
8080,56444,Deerwood,MN,Brainerd,Crow Wing,11516,186300.0,200137.13,0.07,206685.41,0.11,212745.2,0.14,218772.26,0.17,224797.12,0.21,230821.84,0.24,236846.55,0.27,242871.25,0.3,248895.96,0.34,254920.67,0.37
8081,56447,Emily,MN,Brainerd,Crow Wing,14107,193000.0,203867.83,0.06,209940.34,0.09,215768.17,0.12,221583.51,0.15,227398.22,0.18,233212.9,0.21,239027.57,0.24,244842.25,0.27,250656.92,0.3,256471.6,0.33
8082,56449,Fort Ripley,MN,Brainerd,Crow Wing,14114,206200.0,208172.35,0.01,213898.59,0.04,220153.14,0.07,226482.04,0.1,232821.41,0.13,239162.25,0.16,245503.29,0.19,251844.37,0.22,258185.45,0.25,264526.53,0.28
