,Zip,City,State,Metro,CountyName,SizeRank,2018-04-01,1_Year,1_Gain,2_Year,2_Gain,3_Year,3_Gain,4_Year,4_Gain,5_Year,5_Gain,6_Year,6_Gain,7_Year,7_Gain,8_Year,8_Gain,9_Year,9_Gain,10_Year,10_Gain
239,2038,Franklin,MA,Boston,Norfolk,3325,444900.0,449177.81,0.01,457000.37,0.03,466265.64,0.05,476271.48,0.07,486657.38,0.09,497238.32,0.12,507919.35,0.14,518651.73,0.17,529410.48,0.19,540182.74,0.21
240,2043,Hingham,MA,Boston,Plymouth,4844,811500.0,818093.66,0.01,839950.91,0.04,863632.27,0.06,887538.16,0.09,911471.7,0.12,935408.65,0.15,959346.02,0.18,983283.45,0.21,1007220.88,0.24,1031158.31,0.27
241,2045,Hull,MA,Boston,Plymouth,7334,426200.0,437965.04,0.03,451560.03,0.06,465269.7,0.09,478987.24,0.12,492705.32,0.16,506423.44,0.19,520141.56,0.22,533859.69,0.25,547577.81,0.28,561295.93,0.32
242,2048,Mansfield,MA,Providence,Bristol,4978,461800.0,485557.61,0.05,502410.54,0.09,516925.63,0.12,530649.39,0.15,544105.33,0.18,557470.64,0.21,570805.27,0.24,584129.52,0.26,597450.26,0.29,610769.82,0.32
243,2050,Marshfield,MA,Boston,Plymouth,4603,451000.0,461127.43,0.02,473813.14,0.05,486815.24,0.08,499867.85,0.11,512928.57,0.14,525990.59,0.17,539052.82,0.2,552115.08,0.22,565177.34,0.25,578239.61,0.28
244,2052,Medfield,MA,Boston,Norfolk,8179,653500.0,658382.09,0.01,674293.94,0.03,691031.94,0.06,707833.53,0.08,724640.01,0.11,741446.87,0.13,758253.76,0.16,775060.65,0.19,791867.54,0.21,808674.43,0.24
245,2053,Medway,MA,Boston,Norfolk,7888,446300.0,445450.35,-0.0,453297.07,0.02,463328.79,0.04,473939.41,0.06,484703.45,0.09,495508.15,0.11,506323.62,0.13,517141.95,0.16,527961.04,0.18,538780.33,0.21
246,2054,Millis,MA,Boston,Norfolk,9234,415700.0,409060.53,-0.02,414193.69,-0.0,422666.44,0.02,432062.55,0.04,441713.81,0.06,451435.58,0.09,461176.82,0.11,470923.46,0.13,480671.58,0.16,490420.11,0.18
247,2056,Norfolk,MA,Boston,Norfolk,8980,528800.0,527241.2,-0.0,537264.19,0.02,549510.44,0.04,562190.75,0.06,574955.78,0.09,587737.36,0.11,600522.17,0.14,613307.61,0.16,626093.18,0.18,638878.77,0.21
248,2061,Norwell,MA,Boston,Plymouth,8640,633200.0,648429.58,0.02,665587.55,0.05,683096.22,0.08,700801.04,0.11,718592.99,0.13,736424.28,0.16,754273.32,0.19,772130.37,0.22,789991.03,0.25,807853.32,0.28
249,2062,Norwood,MA,Boston,Norfolk,2904,471300.0,490543.14,0.04,507481.26,0.08,522575.87,0.11,536741.55,0.14,550440.33,0.17,563904.43,0.2,577250.58,0.22,590537.44,0.25,603794.5,0.28,617036.58,0.31
250,2066,Scituate,MA,Boston,Plymouth,5925,559700.0,569377.55,0.02,584942.77,0.05,601199.4,0.07,617540.4,0.1,633891.7,0.13,650244.26,0.16,666596.98,0.19,682949.71,0.22,699302.44,0.25,715655.18,0.28
251,2067,Sharon,MA,Boston,Norfolk,6623,553100.0,564654.44,0.02,578965.07,0.05,593650.12,0.07,608396.93,0.1,623153.91,0.13,637912.57,0.15,652671.51,0.18,667430.5,0.21,682189.49,0.23,696948.48,0.26
252,2072,Stoughton,MA,Boston,Norfolk,3569,383400.0,390916.88,0.02,399703.62,0.04,409142.55,0.07,418890.78,0.09,428784.35,0.12,438746.19,0.14,448740.1,0.17,458749.08,0.2,468765.13,0.22,478784.51,0.25
253,2081,Walpole,MA,Boston,Norfolk,6128,505400.0,522654.28,0.03,537573.23,0.06,551666.06,0.09,565531.4,0.12,579334.05,0.15,593119.43,0.17,606900.05,0.2,620679.36,0.23,634458.31,0.26,648237.16,0.28
254,2090,Westwood,MA,Boston,Norfolk,7111,716300.0,723104.21,0.01,738530.88,0.03,756545.54,0.06,775435.04,0.08,794620.62,0.11,813906.41,0.14,833226.11,0.16,852557.29,0.19,871892.35,0.22,891228.73,0.24
255,2093,Wrentham,MA,Boston,Norfolk,8342,461800.0,456524.26,-0.01,462547.28,0.0,472059.55,0.02,482654.12,0.05,493584.38,0.07,504618.77,0.09,515685.46,0.12,526762.17,0.14,537841.98,0.16,548922.75,0.19
256,2110,Boston,MA,Boston,Suffolk,12042,724900.0,740135.34,0.02,766930.19,0.06,793725.35,0.09,820520.51,0.13,847315.66,0.17,874110.82,0.21,900905.98,0.24,927701.14,0.28,954496.3,0.32,981291.46,0.35
257,2111,Boston,MA,Boston,Suffolk,8143,593600.0,,,,,,,,,,,,,,,,,,,,
258,2119,Boston,MA,Boston,Suffolk,3670,512600.0,544481.7,0.06,566020.18,0.1,586336.83,0.14,606521.11,0.18,626691.04,0.22,646859.41,0.26,667027.61,0.3,687195.8,0.34,707363.98,0.38,727532.17,0.42
259,2120,Boston,MA,Boston,Suffolk,7501,706600.0,719086.44,0.02,746296.94,0.06,773559.82,0.09,800822.93,0.13,828086.05,0.17,855349.16,0.21,882612.28,0.25,909875.39,0.29,937138.5,0.33,964401.62,0.36
260,2121,Boston,MA,Boston,Suffolk,4861,452700.0,489142.63,0.08,514472.81,0.14,536441.83,0.18,556780.36,0.23,576325.53,0.27,595484.69,0.32,614456.03,0.36,633335.99,0.4,652171.48,0.44,670985.33,0.48
261,2122,Boston,MA,Boston,Suffolk,5126,530200.0,548768.66,0.04,568266.47,0.07,587769.41,0.11,607272.67,0.15,626775.96,0.18,646279.25,0.22,665782.54,0.26,685285.83,0.29,704789.11,0.33,724292.4,0.37
262,2124,Boston,MA,Boston,Suffolk,1170,543900.0,596970.69,0.1,629410.22,0.16,654712.35,0.2,677680.72,0.25,699885.78,0.29,721841.18,0.33,743714.92,0.37,765561.95,0.41,787400.25,0.45,809235.69,0.49
263,2125,Boston,MA,Boston,Suffolk,3039,562400.0,615559.55,0.09,647012.18,0.15,672445.96,0.2,696267.1,0.24,719656.78,0.28,742931.04,0.32,766174.43,0.36,789409.55,0.4,812642.46,0.44,835874.78,0.49
264,2126,Boston,MA,Boston,Suffolk,5306,419400.0,479132.27,0.14,531151.58,0.27,575793.09,0.37,614834.06,0.47,649639.76,0.55,681242.6,0.62,710423.31,0.69,737772.33,0.76,763736.14,0.82,788652.42,0.88
265,2127,Boston,MA,Boston,Suffolk,1512,807900.0,889035.38,0.1,933392.55,0.16,968977.88,0.2,1002551.56,0.24,1035664.76,0.28,1068672.21,0.32,1101655.39,0.36,1134632.99,0.4,1167609.32,0.45,1200585.35,0.49
266,2128,Boston,MA,Boston,Suffolk,1922,489900.0,538122.34,0.1,578254.61,0.18,611619.42,0.25,640639.38,0.31,666880.84,0.36,691345.51,0.41,714673.97,0.46,737275.85,0.5,759413.1,0.55,781253.23,0.59
267,2130,Boston,MA,Boston,Suffolk,1671,892300.0,940363.93,0.05,979822.26,0.1,1014754.58,0.14,1048226.8,0.17,1081229.35,0.21,1114080.77,0.25,1146883.58,0.29,1179670.74,0.32,1212452.88,0.36,1245233.39,0.4
268,2131,Boston,MA,Boston,Suffolk,3374,568900.0,616615.51,0.08,658531.7,0.16,694848.26,0.22,727240.38,0.28,756872.7,0.33,784564.21,0.38,810890.84,0.43,836257.63,0.47,860949.42,0.51,885166.52,0.56
269,2132,Boston,MA,Boston,Suffolk,3577,613400.0,637507.78,0.04,659160.83,0.07,679957.06,0.11,700538.3,0.14,721065.52,0.18,741579.17,0.21,762089.41,0.24,782598.79,0.28,803107.95,0.31,823617.06,0.34
270,2134,Boston,MA,Boston,Suffolk,4521,788000.0,817682.97,0.04,846627.49,0.07,875549.66,0.11,904471.28,0.15,933392.88,0.18,962314.49,0.22,991236.1,0.26,1020157.71,0.29,1049079.31,0.33,1078000.92,0.37
271,2135,Boston,MA,Boston,Suffolk,562,738000.0,766226.87,0.04,795730.46,0.08,823346.0,0.12,850036.6,0.15,876272.6,0.19,902285.17,0.22,928187.9,0.26,954036.66,0.29,979858.89,0.33,1005668.07,0.36
272,2136,Boston,MA,Boston,Suffolk,2905,433300.0,460605.85,0.06,478173.8,0.1,493601.75,0.14,508573.69,0.17,523448.45,0.21,538302.5,0.24,553152.14,0.28,568000.83,0.31,582849.33,0.35,597697.78,0.38
273,2138,Cambridge,MA,Boston,Middlesex,1838,2037600.0,2134142.6,0.05,2209764.57,0.08,2279878.46,0.12,2348659.8,0.15,2417120.47,0.19,2485504.02,0.22,2553869.01,0.25,2622229.53,0.29,2690588.98,0.32,2758948.18,0.35
274,2139,Cambridge,MA,Boston,Middlesex,1774,1384400.0,1398156.28,0.01,1447266.05,0.05,1498196.68,0.08,1549228.29,0.12,1600265.49,0.16,1651303.01,0.19,1702340.54,0.23,1753378.07,0.27,1804415.61,0.3,1855453.14,0.34
275,2140,Cambridge,MA,Boston,Middlesex,4810,1151200.0,1199266.54,0.04,1260438.6,0.09,1316021.4,0.14,1367641.08,0.19,1416449.44,0.23,1463263.51,0.27,1508662.89,0.31,1553058.73,0.35,1596742.68,0.39,1639921.63,0.42
276,2141,Cambridge,MA,Boston,Middlesex,6161,989200.0,1017247.8,0.03,1054210.95,0.07,1091466.57,0.1,1128732.44,0.14,1165998.67,0.18,1203264.91,0.22,1240531.15,0.25,1277797.39,0.29,1315063.63,0.33,1352329.88,0.37
277,2143,Somerville,MA,Boston,Middlesex,3752,848700.0,893191.56,0.05,929093.62,0.09,962344.63,0.13,994852.45,0.17,1027151.85,0.21,1059392.82,0.25,1091617.39,0.29,1123837.37,0.32,1156056.06,0.36,1188274.39,0.4
278,2144,Somerville,MA,Boston,Middlesex,4131,1132400.0,1177963.17,0.04,1221121.79,0.08,1264126.51,0.12,1307125.0,0.15,1350123.23,0.19,1393121.45,0.23,1436119.67,0.27,1479117.89,0.31,1522116.11,0.34,1565114.33,0.38
279,2145,Somerville,MA,Boston,Middlesex,4059,697500.0,767615.92,0.1,827777.7,0.19,878808.73,0.26,923506.11,0.32,963810.52,0.38,1001067.99,0.44,1036212.13,0.49,1069890.48,0.53,1102552.16,0.58,1134508.68,0.63
280,2148,Malden,MA,Boston,Middlesex,150,471100.0,488558.83,0.04,504901.12,0.07,520558.03,0.1,535864.77,0.14,550991.3,0.17,566025.13,0.2,581011.25,0.23,595972.85,0.27,610921.81,0.3,625864.28,0.33
281,2149,Everett,MA,Boston,Middlesex,1581,425500.0,455793.43,0.07,478685.08,0.12,497604.56,0.17,514510.23,0.21,530395.3,0.25,545763.1,0.28,560868.76,0.32,575841.55,0.35,590747.02,0.39,605618.35,0.42
282,2150,Chelsea,MA,Boston,Suffolk,2685,410800.0,447467.94,0.09,471669.9,0.15,490632.97,0.19,507856.56,0.24,524497.49,0.28,540943.21,0.32,557323.53,0.36,573681.94,0.4,590033.01,0.44,606381.62,0.48
283,2151,Revere,MA,Boston,Suffolk,531,420700.0,460956.55,0.1,494932.67,0.18,523755.97,0.24,548941.37,0.3,571558.49,0.36,592362.47,0.41,611886.41,0.45,630506.66,0.5,648488.94,0.54,666020.81,0.58
284,2152,Winthrop,MA,Boston,Suffolk,5790,501500.0,528766.77,0.05,547392.99,0.09,564295.62,0.13,580876.26,0.16,597396.79,0.19,613906.09,0.22,630413.31,0.26,646920.13,0.29,663426.88,0.32,679933.61,0.36
285,2155,Medford,MA,Boston,Middlesex,251,614800.0,630066.08,0.02,648402.74,0.05,667668.02,0.09,687254.11,0.12,706950.97,0.15,726686.07,0.18,746434.39,0.21,766187.26,0.25,785941.71,0.28,805696.7,0.31
286,2169,Quincy,MA,Boston,Norfolk,89,449100.0,474427.15,0.06,494685.52,0.1,512065.34,0.14,527978.97,0.18,543146.38,0.21,557934.01,0.24,572528.36,0.27,587024.33,0.31,601470.23,0.34,615890.66,0.37
287,2170,Quincy,MA,Boston,Norfolk,5743,521100.0,537043.9,0.03,553384.84,0.06,569757.59,0.09,586143.17,0.12,602534.36,0.16,618928.0,0.19,635322.69,0.22,651717.84,0.25,668113.2,0.28,684508.64,0.31
288,2171,Quincy,MA,Boston,Norfolk,5316,495900.0,514532.46,0.04,531916.82,0.07,548319.39,0.11,564271.54,0.14,580022.29,0.17,595683.06,0.2,611303.61,0.23,626906.2,0.26,642500.76,0.3,658091.73,0.33
289,2176,Melrose,MA,Boston,Middlesex,3241,634100.0,665820.75,0.05,696281.69,0.1,724215.07,0.14,750283.2,0.18,774973.42,0.22,798645.76,0.26,821566.17,0.3,843931.11,0.33,865885.73,0.37,887537.22,0.4
290,2180,Stoneham,MA,Boston,Middlesex,4732,561800.0,574205.0,0.02,590028.1,0.05,606678.93,0.08,623580.35,0.11,640557.05,0.14,657556.37,0.17,674562.5,0.2,691570.66,0.23,708579.44,0.26,725588.4,0.29
291,2184,Braintree,MA,Boston,Norfolk,2181,507100.0,527691.31,0.04,544563.91,0.07,560454.97,0.11,576106.68,0.14,591700.04,0.17,607279.17,0.2,622854.83,0.23,638429.65,0.26,654004.26,0.29,669578.82,0.32
292,2186,Milton,MA,Boston,Norfolk,4640,655900.0,666308.75,0.02,684506.57,0.04,704202.71,0.07,724205.2,0.1,744270.36,0.13,764348.35,0.17,784428.96,0.2,804510.11,0.23,824591.36,0.26,844672.64,0.29
293,2188,Weymouth,MA,Boston,Norfolk,6488,393000.0,398968.57,0.02,408036.97,0.04,418135.04,0.06,428583.84,0.09,439152.12,0.12,449761.09,0.14,460383.93,0.17,471011.49,0.2,481640.66,0.23,492270.37,0.25
294,2189,Weymouth,MA,Boston,Norfolk,6753,383000.0,393744.4,0.03,404572.54,0.06,415351.48,0.08,426111.2,0.11,436863.04,0.14,447611.66,0.17,458358.96,0.2,469105.72,0.22,479852.25,0.25,490598.7,0.28
295,2190,Weymouth,MA,Boston,Norfolk,6000,423500.0,428583.5,0.01,438333.0,0.04,449364.47,0.06,460753.5,0.09,472242.26,0.12,483758.84,0.14,495283.16,0.17,506809.66,0.2,518336.75,0.22,529864.02,0.25
296,2191,Weymouth,MA,Boston,Norfolk,8881,376500.0,386631.23,0.03,397720.02,0.06,408503.8,0.09,419089.68,0.11,429547.2,0.14,439921.48,0.17,450241.77,0.2,460527.04,0.22,470789.6,0.25,481037.43,0.28
297,2322,Avon,MA,Boston,Norfolk,11278,338700.0,343978.65,0.02,351815.62,0.04,360434.21,0.06,369282.3,0.09,378197.76,0.12,387133.01,0.14,396074.06,0.17,405016.83,0.2,413960.09,0.22,422903.5,0.25
298,2324,Bridgewater,MA,Boston,Plymouth,4997,398200.0,407420.27,0.02,417671.86,0.05,428194.66,0.08,438796.65,0.1,449421.53,0.13,460053.03,0.16,470686.44,0.18,481320.4,0.21,491954.53,0.24,502588.7,0.26
299,2332,Duxbury,MA,Boston,Plymouth,7407,639900.0,637073.46,-0.0,652961.79,0.02,671222.43,0.05,689790.27,0.08,708397.89,0.11,727010.65,0.14,745624.08,0.17,764237.6,0.19,782851.13,0.22,801464.67,0.25
300,2338,Halifax,MA,Boston,Plymouth,9379,363800.0,365236.3,0.0,371756.82,0.02,379985.95,0.04,388799.21,0.07,397812.62,0.09,406894.63,0.12,416000.16,0.14,425113.74,0.17,434230.08,0.19,443347.37,0.22
301,2339,Carver,MA,Boston,Plymouth,7584,500700.0,517095.42,0.03,533132.53,0.06,548081.26,0.09,562675.38,0.12,577158.14,0.15,591605.95,0.18,606042.79,0.21,620476.18,0.24,634908.5,0.27,649340.47,0.3
302,2343,Holbrook,MA,Boston,Norfolk,8274,322600.0,321150.2,-0.0,326128.22,0.01,333289.73,0.03,341209.13,0.06,349391.59,0.08,357665.36,0.11,365970.83,0.13,374287.29,0.16,382607.57,0.19,390929.17,0.21
303,2346,Middleborough,MA,Boston,Plymouth,4886,332900.0,332986.27,0.0,339563.48,0.02,347796.34,0.04,356454.99,0.07,365223.18,0.1,374019.54,0.12,382823.15,0.15,391628.62,0.18,400434.57,0.2,409240.65,0.23
304,2347,Lakeville,MA,Boston,Plymouth,8255,386300.0,396482.67,0.03,407475.38,0.05,418516.7,0.08,429572.43,0.11,440631.78,0.14,451692.03,0.17,462752.51,0.2,473813.04,0.23,484873.59,0.26,495934.14,0.28
305,2351,Abington,MA,Boston,Plymouth,6535,380300.0,385377.59,0.01,394952.18,0.04,405287.1,0.07,415764.31,0.09,426268.19,0.12,436777.08,0.15,447286.9,0.18,457796.9,0.2,468306.93,0.23,478816.97,0.26
306,2356,Easton,MA,Providence,Bristol,7867,470200.0,492383.99,0.05,510008.48,0.08,525461.09,0.12,539704.59,0.15,553274.24,0.18,566468.34,0.2,579453.16,0.23,592321.34,0.26,605124.52,0.29,617891.48,0.31
307,2359,Pembroke,MA,Boston,Plymouth,6580,395800.0,397414.78,0.0,406116.9,0.03,416086.08,0.05,426284.94,0.08,436525.42,0.1,446773.46,0.13,457022.86,0.15,467272.51,0.18,477522.21,0.21,487771.91,0.23
308,2360,Plymouth,MA,Boston,Plymouth,257,358400.0,362947.78,0.01,371517.08,0.04,381139.07,0.06,391044.03,0.09,401025.23,0.12,411026.96,0.15,421034.23,0.17,431042.99,0.2,441052.15,0.23,451061.42,0.26
309,2364,Kingston,MA,Boston,Plymouth,7560,411200.0,430523.54,0.05,448786.14,0.09,465171.69,0.13,480268.63,0.17,494480.19,0.2,508083.43,0.24,521268.7,0.27,534166.79,0.3,546867.57,0.33,559432.78,0.36
310,2367,Plympton,MA,Boston,Plymouth,13040,404300.0,409784.5,0.01,417453.96,0.03,425686.81,0.05,434317.95,0.07,443229.57,0.1,452338.72,0.12,461586.96,0.14,470933.15,0.16,480348.33,0.19,489812.08,0.21
311,2368,Randolph,MA,Boston,Norfolk,3124,358400.0,368023.56,0.03,377793.66,0.05,387581.5,0.08,397378.86,0.11,407181.31,0.14,416986.5,0.16,426793.16,0.19,436600.6,0.22,446408.46,0.25,456216.55,0.27
312,2370,Rockland,MA,Boston,Plymouth,6112,338900.0,353955.48,0.04,368352.92,0.09,381459.14,0.13,393639.47,0.16,405156.59,0.2,416198.66,0.23,426900.47,0.26,437358.56,0.29,447642.07,0.32,457800.53,0.35
313,2375,Easton,MA,Providence,Bristol,8311,426100.0,446166.53,0.05,460161.89,0.08,472468.59,0.11,484302.45,0.14,496003.92,0.16,507668.33,0.19,519322.37,0.22,530973.5,0.25,542623.82,0.27,554273.91,0.3
314,2379,West Bridgewater,MA,Boston,Plymouth,9657,356200.0,356873.58,0.0,363777.72,0.02,372372.04,0.05,381430.0,0.07,390615.19,0.1,399835.29,0.12,409064.97,0.15,418297.27,0.17,427530.3,0.2,436763.53,0.23
315,2382,Whitman,MA,Boston,Plymouth,7207,337500.0,343022.15,0.02,351549.28,0.04,360679.86,0.07,369934.49,0.1,379214.62,0.12,388500.0,0.15,397786.46,0.18,407073.14,0.21,416359.86,0.23,425646.59,0.26
316,2420,Lexington,MA,Boston,Middlesex,7276,1004400.0,1011828.46,0.01,1039761.36,0.04,1068707.97,0.06,1097706.03,0.09,1126706.69,0.12,1155707.48,0.15,1184708.29,0.18,1213709.09,0.21,1242709.89,0.24,1271710.69,0.27
317,2421,Lexington,MA,Boston,Middlesex,6495,1005100.0,1037715.11,0.03,1069513.4,0.06,1100852.25,0.1,1131929.48,0.13,1162858.7,0.16,1193704.18,0.19,1224502.28,0.22,1255273.57,0.25,1286029.7,0.28,1316777.25,0.31
318,2445,Brookline,MA,Boston,Norfolk,5344,2084000.0,2145384.69,0.03,2196533.72,0.05,2247201.8,0.08,2297853.99,0.1,2348505.66,0.13,2399157.31,0.15,2449808.95,0.18,2500460.6,0.2,2551112.25,0.22,2601763.9,0.25
319,2446,Brookline,MA,Boston,Norfolk,2195,1917700.0,1993907.49,0.04,2062252.83,0.08,2130083.86,0.11,2197898.51,0.15,2265712.63,0.18,2333526.72,0.22,2401340.81,0.25,2469154.91,0.29,2536969.0,0.32,2604783.09,0.36
320,2451,Waltham,MA,Boston,Middlesex,5888,563000.0,571536.54,0.02,586722.26,0.04,603199.65,0.07,619933.84,0.1,636719.09,0.13,653514.49,0.16,670311.91,0.19,687109.73,0.22,703907.62,0.25,720705.54,0.28
321,2452,Waltham,MA,Boston,Middlesex,7478,625200.0,620123.45,-0.01,634968.32,0.02,652950.35,0.04,671429.61,0.07,689987.67,0.1,708558.22,0.13,727130.75,0.16,745703.6,0.19,764276.5,0.22,782849.4,0.25
322,2453,Waltham,MA,Boston,Middlesex,3073,609800.0,633094.5,0.04,656501.07,0.08,678279.72,0.11,699038.57,0.15,719157.28,0.18,738874.1,0.21,758338.63,0.24,777644.77,0.28,796851.48,0.31,815995.76,0.34
323,2458,Newton,MA,Boston,Middlesex,7631,1196700.0,1194264.37,-0.0,1220674.89,0.02,1254234.49,0.05,1289527.16,0.08,1325241.2,0.11,1361057.66,0.14,1396899.02,0.17,1432746.43,0.2,1468595.31,0.23,1504444.55,0.26
324,2459,Newton,MA,Boston,Middlesex,6343,1284000.0,1301672.43,0.01,1335564.0,0.04,1373156.78,0.07,1411560.97,0.1,1450143.08,0.13,1488764.19,0.16,1527393.85,0.19,1566025.39,0.22,1604657.34,0.25,1643289.38,0.28
325,2460,Newton,MA,Boston,Middlesex,8729,1005200.0,1052391.7,0.05,1098642.16,0.09,1140714.2,0.13,1179986.34,0.17,1217380.61,0.21,1253515.41,0.25,1288805.5,0.28,1323529.06,0.32,1357872.64,0.35,1391961.38,0.38
326,2461,Newton,MA,Boston,Middlesex,9704,1003900.0,1029640.99,0.03,1060187.78,0.06,1091105.18,0.09,1122051.3,0.12,1152999.62,0.15,1183948.12,0.18,1214896.62,0.21,1245845.13,0.24,1276793.64,0.27,1307742.15,0.3
327,2464,Newton,MA,Boston,Middlesex,12443,791900.0,796264.5,0.01,819319.58,0.03,843091.4,0.06,866890.18,0.09,890689.97,0.12,914489.8,0.15,938289.63,0.18,962089.47,0.21,985889.3,0.24,1009689.13,0.28
328,2465,Newton,MA,Boston,Middlesex,8112,941000.0,,,,,,,,,,,,,,,,,,,,
329,2466,Newton,MA,Boston,Middlesex,9449,967600.0,989273.29,0.02,1018972.98,0.05,1049619.36,0.08,1080379.46,0.12,1111153.22,0.15,1141928.61,0.18,1172704.21,0.21,1203479.83,0.24,1234255.45,0.28,1265031.08,0.31
330,2467,Brookline,MA,Boston,Norfolk,6276,1403400.0,1439331.17,0.03,1483142.8,0.06,1527385.69,0.09,1571686.59,0.12,1615996.66,0.15,1660308.2,0.18,1704619.98,0.21,1748931.8,0.25,1793243.62,0.28,1837555.44,0.31
331,2468,Newton,MA,Boston,Middlesex,10998,1476400.0,1472036.5,-0.0,1510875.89,0.02,1554963.45,0.05,1599698.97,0.08,1644514.52,0.11,1689339.94,0.14,1734166.59,0.17,1778993.39,0.2,1823820.21,0.24,1868647.03,0.27
332,2472,Watertown,MA,Boston,Middlesex,1633,666800.0,674261.48,0.01,692373.93,0.04,712686.55,0.07,733448.26,0.1,754301.7,0.13,775173.86,0.16,796049.84,0.19,816926.61,0.23,837803.54,0.26,858680.5,0.29
333,2474,Arlington,MA,Boston,Middlesex,3125,753400.0,769216.79,0.02,792537.31,0.05,816640.83,0.08,840828.81,0.12,865025.92,0.15,889224.0,0.18,913422.2,0.21,937620.4,0.24,961818.61,0.28,986016.81,0.31
334,2476,Arlington,MA,Boston,Middlesex,5816,773600.0,786752.76,0.02,807011.49,0.04,829411.97,0.07,852590.0,0.1,876050.41,0.13,899613.39,0.16,923213.61,0.19,946827.37,0.22,970446.03,0.25,994066.49,0.28
335,2478,Belmont,MA,Boston,Middlesex,4291,1071700.0,1101850.27,0.03,1135814.35,0.06,1169955.02,0.09,1204106.31,0.12,1238258.24,0.16,1272410.21,0.19,1306562.17,0.22,1340714.14,0.25,1374866.11,0.28,1409018.08,0.31
336,2481,Wellesley,MA,Boston,Norfolk,7573,1379100.0,1405290.09,0.02,1443082.58,0.05,1481503.28,0.07,1519958.19,0.1,1558414.96,0.13,1596871.83,0.16,1635328.7,0.19,1673785.58,0.21,1712242.45,0.24,1750699.33,0.27
337,2482,Wellesley,MA,Boston,Norfolk,8409,1159400.0,1182795.82,0.02,1216862.87,0.05,1251410.19,0.08,1285981.62,0.11,1320554.27,0.14,1355126.98,0.17,1389699.69,0.2,1424272.41,0.23,1458845.12,0.26,1493417.83,0.29
338,2492,Needham,MA,Boston,Norfolk,5982,980800.0,993944.03,0.01,1019502.79,0.04,1047411.36,0.07,1075763.01,0.1,1104198.21,0.13,1132649.16,0.15,1161103.08,0.18,1189557.56,0.21,1218012.15,0.24,1246466.76,0.27
339,2493,Weston,MA,Boston,Middlesex,8558,1492100.0,1501722.91,0.01,1523316.5,0.02,1549072.51,0.04,1577616.49,0.06,1608028.69,0.08,1639692.79,0.1,1672195.79,0.12,1705260.93,0.14,1738702.76,0.17,1772397.02,0.19
340,2494,Needham,MA,Boston,Norfolk,8548,840300.0,859301.15,0.02,884629.15,0.05,910107.36,0.08,935589.34,0.11,961071.42,0.14,986553.51,0.17,1012035.59,0.2,1037517.67,0.23,1062999.75,0.27,1088481.84,0.3
341,2532,Bourne,MA,Cape Cod,Barnstable,6848,284000.0,289371.22,0.02,297232.57,0.05,305616.04,0.08,314117.07,0.11,322644.59,0.14,331178.06,0.17,339712.88,0.2,348248.0,0.23,356783.19,0.26,365318.4,0.29
342,2535,Chilmark,MA,Vineyard Haven,Dukes,12546,1526200.0,1577049.46,0.03,1631050.57,0.07,1684560.12,0.1,1737720.75,0.14,1790606.52,0.17,1843275.88,0.21,1895774.86,0.24,1948139.69,0.28,2000398.89,0.31,2052574.94,0.34
343,2536,East Falmouth,MA,Cape Cod,Barnstable,3520,367800.0,403178.62,0.1,425409.57,0.16,441869.05,0.2,455888.79,0.24,468878.46,0.27,481433.2,0.31,493804.29,0.34,506097.84,0.38,518358.66,0.41,530605.64,0.44
344,2537,East Sandwich,MA,Cape Cod,Barnstable,9878,443300.0,460957.94,0.04,475332.21,0.07,488800.37,0.1,502031.39,0.13,515200.34,0.16,528353.06,0.19,541501.52,0.22,554648.87,0.25,567795.93,0.28,580942.91,0.31
345,2538,White Island Shores,MA,Boston,Plymouth,10539,254300.0,255275.97,0.0,259718.95,0.02,265642.81,0.04,272237.27,0.07,279135.99,0.1,286172.76,0.13,293272.18,0.15,300400.03,0.18,307540.77,0.21,314687.37,0.24
346,2539,Edgartown,MA,Vineyard Haven,Dukes,8972,887900.0,920129.68,0.04,952736.44,0.07,985086.47,0.11,1017286.0,0.15,1049398.11,0.18,1081459.43,0.22,1113491.25,0.25,1145505.93,0.29,1177510.65,0.33,1209509.58,0.36
347,2540,Falmouth,MA,Cape Cod,Barnstable,7248,609700.0,662215.3,0.09,688150.92,0.13,708846.23,0.16,728610.05,0.2,748207.7,0.23,767775.71,0.26,787338.42,0.29,806900.19,0.32,826461.79,0.36,846023.36,0.39
348,2543,Woods Hole,MA,Cape Cod,Barnstable,13674,770800.0,811184.22,0.05,835989.54,0.08,860374.64,0.12,884748.37,0.15,909121.78,0.18,933495.19,0.21,957868.59,0.24,982242.0,0.27,1006615.4,0.31,1030988.81,0.34
349,2554,Nantucket,MA,,Nantucket,5781,1656000.0,1853786.79,0.12,1982582.64,0.2,2079019.99,0.26,2161072.42,0.3,2236728.23,0.35,2309539.45,0.39,2381085.68,0.44,2452069.37,0.48,2522802.89,0.52,2593425.17,0.57
350,2556,North Falmouth,MA,Cape Cod,Barnstable,10563,523900.0,556167.56,0.06,577043.28,0.1,594345.88,0.13,610597.57,0.17,626540.11,0.2,642391.71,0.23,658216.56,0.26,674033.53,0.29,689848.19,0.32,705662.17,0.35
