,Zip,City,State,Metro,CountyName,SizeRank,2018-04-01,1_Year,1_Gain,2_Year,2_Gain,3_Year,3_Gain,4_Year,4_Gain,5_Year,5_Gain,6_Year,6_Gain,7_Year,7_Gain,8_Year,8_Gain,9_Year,9_Gain,10_Year,10_Gain
2524,16023,Winfield,PA,Pittsburgh,Butler,11450,197100.0,206202.05,0.05,214545.2,0.09,222217.1,0.13,229598.26,0.16,236853.49,0.2,244054.17,0.24,251231.21,0.27,258398.03,0.31,265560.41,0.35,272720.87,0.38
2525,16025,Donegal,PA,Pittsburgh,Butler,10574,157800.0,164185.99,0.04,169605.29,0.07,174993.04,0.11,180377.59,0.14,185761.82,0.18,191146.01,0.21,196530.2,0.25,201914.38,0.28,207298.57,0.31,212682.76,0.35
2526,16033,Forward,PA,Pittsburgh,Butler,9978,176200.0,182682.92,0.04,187945.88,0.07,193104.48,0.1,198255.34,0.13,203405.62,0.15,208555.85,0.18,213706.08,0.21,218856.32,0.24,224006.55,0.27,229156.78,0.3
2527,16037,Lancaster,PA,Pittsburgh,Butler,11210,221500.0,233067.5,0.05,239790.96,0.08,246427.89,0.11,253063.24,0.14,259698.57,0.17,266333.89,0.2,272969.21,0.23,279604.53,0.26,286239.86,0.29,292875.18,0.32
2528,16038,Marion,PA,Pittsburgh,Butler,12370,112900.0,117778.91,0.04,122096.6,0.08,126245.81,0.12,130330.69,0.15,134390.99,0.19,138441.91,0.23,142489.24,0.26,146535.2,0.3,150580.64,0.33,154625.88,0.37
2529,16046,Mars,PA,Pittsburgh,Butler,6454,365400.0,375979.78,0.03,387393.39,0.06,398905.49,0.09,410439.43,0.12,421978.22,0.15,433518.08,0.19,445058.18,0.22,456598.33,0.25,468138.49,0.28,479678.65,0.31
2530,16051,Muddy Creek,PA,Pittsburgh,Butler,12485,172300.0,178683.69,0.04,183705.62,0.07,188669.15,0.1,193630.85,0.12,198592.5,0.15,203554.14,0.18,208515.78,0.21,213477.42,0.24,218439.06,0.27,223400.7,0.3
2531,16052,Prospect,PA,Pittsburgh,Butler,13179,209000.0,223708.19,0.07,231100.73,0.11,238170.87,0.14,245227.52,0.17,252283.6,0.21,259339.66,0.24,266395.72,0.27,273451.78,0.31,280507.84,0.34,287563.91,0.38
2532,16053,Forward,PA,Pittsburgh,Butler,11400,213900.0,224902.27,0.05,233546.18,0.09,241343.96,0.13,248781.17,0.16,256064.72,0.2,263282.8,0.23,270472.97,0.26,277651.26,0.3,284824.48,0.33,291995.54,0.37
2533,16055,Buffalo,PA,Pittsburgh,Butler,9179,200000.0,205307.43,0.03,211550.91,0.06,218314.65,0.09,225200.2,0.13,232114.27,0.16,239035.02,0.2,245957.33,0.23,252880.0,0.26,259802.77,0.3,266725.55,0.33
2534,16056,Clinton,PA,Pittsburgh,Butler,10659,204700.0,211223.59,0.03,218002.82,0.06,225129.61,0.1,232350.86,0.14,239597.78,0.17,246851.68,0.21,254107.47,0.24,261363.78,0.28,268620.23,0.31,275876.72,0.35
2535,16057,Slippery Rock,PA,Pittsburgh,Butler,7624,161800.0,167799.24,0.04,173036.61,0.07,178264.88,0.1,183493.03,0.13,188721.18,0.17,193949.33,0.2,199177.49,0.23,204405.64,0.26,209633.79,0.3,214861.94,0.33
2536,16059,Middlesex,PA,Pittsburgh,Butler,8999,223700.0,232267.44,0.04,239614.82,0.07,246844.59,0.1,254059.89,0.14,261273.41,0.17,268486.71,0.2,275699.98,0.23,282913.25,0.26,290126.52,0.3,297339.78,0.33
2537,16061,Clay,PA,Pittsburgh,Butler,13003,155400.0,161806.75,0.04,167015.86,0.07,172224.76,0.11,177433.64,0.14,182642.53,0.18,187851.42,0.21,193060.3,0.24,198269.19,0.28,203478.07,0.31,208686.96,0.34
2538,16063,Zelienople,PA,Pittsburgh,Butler,9042,199300.0,205770.11,0.03,211258.4,0.06,216739.9,0.09,222221.37,0.12,227702.83,0.14,233184.3,0.17,238665.77,0.2,244147.23,0.23,249628.7,0.25,255110.17,0.28
2539,16066,Cranberry,PA,Pittsburgh,Butler,3138,313500.0,322313.7,0.03,330730.9,0.05,339140.63,0.08,347550.2,0.11,355959.77,0.14,364369.33,0.16,372778.9,0.19,381188.46,0.22,389598.03,0.24,398007.6,0.27
2540,16101,New Castle,PA,New Castle,Lawrence,2300,62100.0,63047.24,0.02,63624.49,0.02,64176.59,0.03,64727.56,0.04,65278.49,0.05,65829.41,0.06,66380.33,0.07,66931.25,0.08,67482.17,0.09,68033.09,0.1
2541,16105,Neshannock,PA,New Castle,Lawrence,6373,114700.0,116617.2,0.02,118762.66,0.04,120916.31,0.05,123070.23,0.07,125224.16,0.09,127378.08,0.11,129532.01,0.13,131685.93,0.15,133839.86,0.17,135993.78,0.19
2542,16117,Ellwood City,PA,New Castle,Lawrence,5928,89600.0,90986.01,0.02,92475.99,0.03,93967.51,0.05,95459.1,0.07,96950.7,0.08,98442.3,0.1,99933.91,0.12,101425.51,0.13,102917.11,0.15,104408.71,0.17
2543,16121,Farrell,PA,Youngstown,Mercer,10543,36600.0,36992.83,0.01,37460.8,0.02,37949.07,0.04,38439.69,0.05,38930.57,0.06,39421.49,0.08,39912.41,0.09,40403.34,0.1,40894.26,0.12,41385.18,0.13
2544,16123,Franklin,PA,Pittsburgh,Beaver,13524,187900.0,193631.49,0.03,198075.48,0.05,202459.87,0.08,206842.44,0.1,211224.96,0.12,215607.48,0.15,219990.0,0.17,224372.52,0.19,228755.04,0.22,233137.56,0.24
2545,16124,Delaware,PA,Youngstown,Mercer,13869,105500.0,108165.13,0.03,111423.22,0.06,114704.12,0.09,117985.56,0.12,121267.01,0.15,124548.46,0.18,127829.91,0.21,131111.36,0.24,134392.81,0.27,137674.26,0.3
2546,16125,Greenville,PA,Youngstown,Mercer,6096,83100.0,83785.92,0.01,85639.9,0.03,87848.86,0.06,90132.09,0.08,92430.86,0.11,94732.88,0.14,97035.58,0.17,99338.43,0.2,101641.3,0.22,103944.18,0.25
2547,16127,Grove City,PA,Youngstown,Mercer,7315,132800.0,134805.95,0.02,138708.76,0.04,142825.43,0.08,146964.2,0.11,151105.26,0.14,155246.55,0.17,159387.87,0.2,163529.2,0.23,167670.52,0.26,171811.84,0.29
2548,16130,Perry,PA,Youngstown,Mercer,13830,99700.0,100374.33,0.01,102950.22,0.03,105734.82,0.06,108540.58,0.09,111348.48,0.12,114156.61,0.15,116964.76,0.17,119772.91,0.2,122581.06,0.23,125389.21,0.26
2549,16133,Jackson,PA,Youngstown,Mercer,14284,126000.0,128374.3,0.02,131858.14,0.05,135457.62,0.08,139066.88,0.1,142676.97,0.13,146287.13,0.16,149897.3,0.19,153507.46,0.22,157117.63,0.25,160727.8,0.28
2550,16134,Pymatuning Central,PA,Meadville,Crawford,11216,87000.0,89056.37,0.02,91389.64,0.05,93722.91,0.08,96056.18,0.1,98389.45,0.13,100722.72,0.16,103055.99,0.18,105389.26,0.21,107722.53,0.24,110055.8,0.27
2551,16137,Coolspring,PA,Youngstown,Mercer,7726,132100.0,136260.0,0.03,140330.06,0.06,144461.06,0.09,148597.83,0.12,152735.14,0.16,156872.5,0.19,161009.86,0.22,165147.23,0.25,169284.6,0.28,173421.96,0.31
2552,16141,New Beaver,PA,New Castle,Lawrence,13851,124000.0,128209.27,0.03,131216.72,0.06,134103.38,0.08,136982.31,0.1,139860.74,0.13,142739.14,0.15,145617.53,0.17,148495.93,0.2,151374.32,0.22,154252.72,0.24
2553,16145,Sandy Lake,PA,Youngstown,Mercer,12812,106400.0,108025.82,0.02,110858.24,0.04,113798.4,0.07,116745.32,0.1,119692.67,0.12,122640.05,0.15,125587.43,0.18,128534.81,0.21,131482.2,0.24,134429.58,0.26
2554,16146,Sharon,PA,Youngstown,Mercer,6746,38500.0,37762.5,-0.02,37927.52,-0.01,38227.35,-0.01,38546.18,0.0,38867.69,0.01,39189.57,0.02,39511.51,0.03,39833.45,0.03,40155.4,0.04,40477.35,0.05
2555,16148,Hermitage,PA,Youngstown,Mercer,5754,115500.0,116662.6,0.01,119524.8,0.03,122668.5,0.06,125851.78,0.09,129040.62,0.12,132230.25,0.14,135419.99,0.17,138609.74,0.2,141799.5,0.23,144989.26,0.26
2556,16150,Sharpsville,PA,Youngstown,Mercer,9281,84500.0,84615.0,0.0,86367.21,0.02,88531.26,0.05,90783.44,0.07,93054.48,0.1,95329.56,0.13,97605.5,0.16,99881.63,0.18,102157.8,0.21,104433.97,0.24
2557,16153,Stoneboro,PA,Youngstown,Mercer,13090,107800.0,108381.05,0.01,111185.14,0.03,114266.24,0.06,117384.03,0.09,120506.69,0.12,123630.0,0.15,126753.39,0.18,129876.79,0.2,133000.19,0.23,136123.59,0.26
2558,16154,Pymatuning,PA,Youngstown,Mercer,12798,110400.0,112473.77,0.02,115632.47,0.05,118927.84,0.08,122240.55,0.11,125555.46,0.14,128870.64,0.17,132185.87,0.2,135501.09,0.23,138816.32,0.26,142131.55,0.29
2559,16159,Shenango,PA,Youngstown,Mercer,11046,108100.0,109562.06,0.01,112132.79,0.04,115128.55,0.07,118225.17,0.09,121345.73,0.12,124471.96,0.15,127599.54,0.18,130727.44,0.21,133855.42,0.24,136983.41,0.27
2560,16201,Kittanning,PA,Pittsburgh,Armstrong,5809,105200.0,107050.32,0.02,109034.61,0.04,111072.04,0.06,113141.73,0.08,115231.0,0.1,117332.14,0.12,119440.49,0.14,121553.21,0.16,123668.59,0.18,125785.58,0.2
2561,16222,Wayne,PA,Pittsburgh,Armstrong,13296,97600.0,97430.13,-0.0,99289.02,0.02,101567.92,0.04,103967.39,0.07,106401.47,0.09,108845.49,0.12,111292.36,0.14,113740.05,0.17,116187.98,0.19,118635.97,0.22
2562,16226,Ford City,PA,Pittsburgh,Armstrong,8862,92700.0,96572.65,0.04,99863.45,0.08,102781.89,0.11,105448.63,0.14,107945.21,0.16,110326.78,0.19,112630.6,0.22,114881.85,0.24,117097.58,0.26,119289.29,0.29
2563,16229,South Buffalo,PA,Pittsburgh,Armstrong,10597,140500.0,144839.5,0.03,148855.16,0.06,152868.81,0.09,156882.45,0.12,160896.08,0.15,164909.72,0.17,168923.36,0.2,172936.99,0.23,176950.63,0.26,180964.27,0.29
2564,16242,Mahoning,PA,Pittsburgh,Armstrong,11047,77300.0,78701.65,0.02,80821.1,0.05,83055.9,0.07,85310.73,0.1,87569.05,0.13,89827.96,0.16,92086.98,0.19,94346.02,0.22,96605.07,0.25,98864.11,0.28
2565,16249,Cowanshannock,PA,Pittsburgh,Armstrong,13627,103900.0,108868.04,0.05,112871.54,0.09,116392.89,0.12,119665.85,0.15,122810.85,0.18,125889.93,0.21,128935.06,0.24,131962.7,0.27,134981.32,0.3,137995.3,0.33
2566,16259,Madison,PA,Pittsburgh,Armstrong,13778,63900.0,66225.26,0.04,68218.47,0.07,70002.35,0.1,71675.56,0.12,73290.25,0.15,74874.0,0.17,76441.39,0.2,78000.13,0.22,79554.29,0.24,81106.04,0.27
2567,16262,West Franklin,PA,Pittsburgh,Armstrong,12752,130800.0,132260.58,0.01,134414.12,0.03,136968.7,0.05,139749.05,0.07,142656.52,0.09,145635.55,0.11,148654.87,0.14,151696.87,0.16,154751.65,0.18,157813.62,0.21
2568,16301,Oil City,PA,Oil City,Venango,6198,56300.0,61760.84,0.1,64204.55,0.14,65834.56,0.17,67249.18,0.19,68606.79,0.22,69949.31,0.24,71287.84,0.27,72625.31,0.29,73962.5,0.31,75299.62,0.34
2569,16314,Wayne,PA,Meadville,Crawford,10556,103200.0,105361.87,0.02,108136.94,0.05,110912.01,0.07,113687.07,0.1,116462.14,0.13,119237.21,0.16,122012.27,0.18,124787.34,0.21,127562.41,0.24,130337.47,0.26
2570,16316,Conneaut Lakeshore,PA,Meadville,Crawford,9794,113500.0,114843.45,0.01,117867.83,0.04,120892.21,0.07,123916.59,0.09,126940.96,0.12,129965.34,0.15,132989.72,0.17,136014.1,0.2,139038.48,0.23,142062.85,0.25
2571,16323,Franklin,PA,Oil City,Venango,6254,78100.0,81551.2,0.04,83883.37,0.07,85902.63,0.1,87833.34,0.12,89738.97,0.15,91637.5,0.17,93534.03,0.2,95429.99,0.22,97325.79,0.25,99221.55,0.27
2572,16327,Randolph,PA,Meadville,Crawford,13232,99200.0,101800.64,0.03,104863.48,0.06,107657.97,0.09,110326.57,0.11,112936.09,0.14,115517.9,0.16,118086.71,0.19,120649.42,0.22,123209.27,0.24,125767.78,0.27
2573,16335,Meadville,PA,Meadville,Crawford,3208,96400.0,97352.61,0.01,99391.24,0.03,101429.86,0.05,103468.49,0.07,105507.11,0.09,107545.74,0.12,109584.36,0.14,111622.99,0.16,113661.61,0.18,115700.24,0.2
2574,16341,Pleasantville,PA,Oil City,Venango,13677,75900.0,80020.09,0.05,82267.11,0.08,84026.61,0.11,85613.41,0.13,87139.05,0.15,88643.01,0.17,90139.3,0.19,91632.87,0.21,93125.48,0.23,94617.74,0.25
2575,16346,Cranberry,PA,Oil City,Venango,12069,98200.0,107360.31,0.09,111846.77,0.14,114989.23,0.17,117748.92,0.2,120399.6,0.23,123019.24,0.25,125630.03,0.28,128238.3,0.31,130845.86,0.33,133453.21,0.36
2576,16354,Titusville,PA,Meadville,Crawford,7930,65200.0,66219.15,0.02,67493.76,0.04,68768.37,0.05,70042.98,0.07,71317.59,0.09,72592.2,0.11,73866.81,0.13,75141.42,0.15,76416.03,0.17,77690.64,0.19
2577,16373,Richland,PA,Oil City,Venango,11990,89900.0,94830.86,0.05,97836.84,0.09,100701.96,0.12,103554.47,0.15,106405.85,0.18,109257.14,0.22,112108.41,0.25,114959.69,0.28,117810.96,0.31,120662.23,0.34
2578,16401,Albion,PA,Erie,Erie,11339,106600.0,111715.24,0.05,114546.03,0.07,117253.97,0.1,119955.89,0.13,122657.51,0.15,125359.11,0.18,128060.71,0.2,130762.31,0.23,133463.91,0.25,136165.52,0.28
2579,16403,Cambridge,PA,Meadville,Crawford,10424,97200.0,98379.92,0.01,100706.36,0.04,103032.79,0.06,105359.22,0.08,107685.65,0.11,110012.08,0.13,112338.51,0.16,114664.94,0.18,116991.37,0.2,119317.8,0.23
2580,16404,Athens,PA,Meadville,Crawford,12570,84500.0,85309.88,0.01,87476.0,0.04,89641.16,0.06,91806.27,0.09,93971.37,0.11,96136.48,0.14,98301.58,0.16,100466.69,0.19,102631.79,0.21,104796.9,0.24
2581,16406,Conneautville,PA,Meadville,Crawford,12438,85200.0,87029.74,0.02,89420.5,0.05,91810.98,0.08,94201.45,0.11,96591.93,0.13,98982.41,0.16,101372.88,0.19,103763.36,0.22,106153.83,0.25,108544.31,0.27
2582,16412,Washington,PA,Erie,Erie,8221,157100.0,162198.27,0.03,166246.9,0.06,170227.29,0.08,174203.99,0.11,178180.48,0.13,182156.97,0.16,186133.45,0.18,190109.93,0.21,194086.42,0.24,198062.9,0.26
2583,16415,Fairview,PA,Erie,Erie,8851,192600.0,196007.5,0.02,200708.57,0.04,205411.57,0.07,210114.57,0.09,214817.57,0.12,219520.58,0.14,224223.58,0.16,228926.58,0.19,233629.58,0.21,238332.59,0.24
2584,16417,Girard,PA,Erie,Erie,9027,124800.0,127518.77,0.02,130266.22,0.04,133014.67,0.07,135763.18,0.09,138511.7,0.11,141260.21,0.13,144008.72,0.15,146757.24,0.18,149505.75,0.2,152254.26,0.22
2585,16421,Harborcreek,PA,Erie,Erie,13098,138400.0,141567.25,0.02,144264.86,0.04,146938.2,0.06,149610.75,0.08,152283.29,0.1,154955.82,0.12,157628.35,0.14,160300.88,0.16,162973.41,0.18,165645.95,0.2
2586,16424,Pymatuning Central,PA,Meadville,Crawford,10367,77100.0,78500.05,0.02,80898.55,0.05,83239.46,0.08,85537.94,0.11,87805.17,0.14,90049.38,0.17,92276.61,0.2,94491.36,0.23,96696.89,0.25,98895.65,0.28
2587,16426,Mckean,PA,Erie,Erie,11600,162800.0,166761.07,0.02,170566.09,0.05,174363.53,0.07,178160.79,0.09,181958.05,0.12,185755.31,0.14,189552.57,0.16,193349.83,0.19,197147.09,0.21,200944.34,0.23
2588,16428,North East,PA,Erie,Erie,7505,138000.0,140120.19,0.02,142610.26,0.03,145120.47,0.05,147631.42,0.07,150142.39,0.09,152653.36,0.11,155164.33,0.12,157675.3,0.14,160186.27,0.16,162697.24,0.18
2589,16433,Woodcock,PA,Meadville,Crawford,10864,114800.0,116405.29,0.01,119567.22,0.04,122729.15,0.07,125891.09,0.1,129053.02,0.12,132214.95,0.15,135376.89,0.18,138538.82,0.21,141700.75,0.23,144862.69,0.26
2590,16438,Canadohta Lake,PA,Meadville,Crawford,9313,83600.0,86008.03,0.03,88007.81,0.05,89995.71,0.08,91983.32,0.1,93970.93,0.12,95958.53,0.15,97946.13,0.17,99933.74,0.2,101921.34,0.22,103908.94,0.24
2591,16441,Waterford,PA,Erie,Erie,8560,158500.0,164043.83,0.03,168238.99,0.06,172412.98,0.09,176586.62,0.11,180760.26,0.14,184933.9,0.17,189107.54,0.19,193281.18,0.22,197454.82,0.25,201628.46,0.27
2592,16442,Venango,PA,Erie,Erie,12926,138800.0,142624.74,0.03,145923.99,0.05,149223.24,0.08,152522.49,0.1,155821.74,0.12,159120.99,0.15,162420.24,0.17,165719.49,0.19,169018.74,0.22,172317.99,0.24
2593,16502,Erie,PA,Erie,Erie,6317,58200.0,60125.58,0.03,60898.56,0.05,61658.94,0.06,62419.18,0.07,63179.42,0.09,63939.66,0.1,64699.89,0.11,65460.13,0.12,66220.37,0.14,66980.61,0.15
2594,16504,Erie,PA,Erie,Erie,6573,78300.0,80084.04,0.02,81522.42,0.04,82894.15,0.06,84255.67,0.08,85615.62,0.09,86975.34,0.11,88335.01,0.13,89694.68,0.15,91054.35,0.16,92414.02,0.18
2595,16505,Millcreek,PA,Erie,Erie,5455,132100.0,135250.8,0.02,137447.58,0.04,139606.08,0.06,141763.04,0.07,143919.94,0.09,146076.84,0.11,148233.74,0.12,150390.64,0.14,152547.54,0.15,154704.43,0.17
2596,16506,Millcreek,PA,Erie,Erie,4155,165500.0,167330.08,0.01,169603.24,0.02,171902.63,0.04,174203.6,0.05,176504.65,0.07,178805.72,0.08,181106.78,0.09,183407.84,0.11,185708.9,0.12,188009.97,0.14
2597,16508,Erie,PA,Erie,Erie,6199,83500.0,83698.15,0.0,84748.88,0.01,85823.56,0.03,86899.0,0.04,87974.47,0.05,89049.94,0.07,90125.41,0.08,91200.87,0.09,92276.34,0.11,93351.81,0.12
2598,16509,Millcreek,PA,Erie,Erie,3128,153400.0,156941.75,0.02,159862.75,0.04,162783.74,0.06,165704.74,0.08,168625.73,0.1,171546.73,0.12,174467.73,0.14,177388.72,0.16,180309.72,0.18,183230.71,0.19
2599,16510,Erie,PA,Erie,Erie,4478,111400.0,112852.87,0.01,114828.24,0.03,116806.39,0.05,118784.56,0.07,120762.73,0.08,122740.9,0.1,124719.07,0.12,126697.24,0.14,128675.4,0.16,130653.57,0.17
2600,16511,Lawrence Park,PA,Erie,Erie,7824,111200.0,117587.26,0.06,120159.88,0.08,122435.43,0.1,124687.74,0.12,126938.22,0.14,129188.57,0.16,131438.9,0.18,133689.23,0.2,135939.56,0.22,138189.89,0.24
2601,16601,Altoona,PA,Altoona,Blair,2266,94000.0,95905.65,0.02,98287.03,0.05,100687.25,0.07,103088.19,0.1,105489.17,0.12,107890.14,0.15,110291.12,0.17,112692.1,0.2,115093.07,0.22,117494.05,0.25
2602,16602,Altoona,PA,Altoona,Blair,2919,88800.0,91314.75,0.03,93563.47,0.05,95792.11,0.08,98018.68,0.1,100245.02,0.13,102471.35,0.15,104697.67,0.18,106923.99,0.2,109150.32,0.23,111376.64,0.25
2603,16611,Porter,PA,Huntingdon,Huntingdon,13284,128700.0,134513.25,0.05,139599.69,0.08,144480.15,0.12,149310.93,0.16,154129.74,0.2,158945.66,0.24,163760.88,0.27,168575.93,0.31,173390.95,0.35,178205.95,0.38
2604,16617,Bellwood,PA,Altoona,Blair,12762,111100.0,113564.52,0.02,116772.21,0.05,119983.54,0.08,123194.97,0.11,126406.4,0.14,129617.83,0.17,132829.26,0.2,136040.69,0.22,139252.12,0.25,142463.55,0.28
2605,16627,Beccaria,PA,DuBois,Clearfield,13671,45800.0,53682.39,0.17,56708.01,0.24,58800.45,0.28,60697.29,0.33,62553.15,0.37,64400.41,0.41,66245.87,0.45,68090.95,0.49,69935.96,0.53,71780.95,0.57
2606,16630,Cresson,PA,Johnstown,Cambria,11118,95300.0,99355.0,0.04,101645.14,0.07,103780.74,0.09,105897.22,0.11,108011.34,0.13,110125.18,0.16,112238.97,0.18,114352.76,0.2,116466.55,0.22,118580.34,0.24
2607,16635,Allegheny,PA,Altoona,Blair,7779,159500.0,164378.24,0.03,168785.27,0.06,173192.22,0.09,177599.16,0.11,182006.1,0.14,186413.05,0.17,190819.99,0.2,195226.93,0.22,199633.87,0.25,204040.82,0.28
2608,16641,Gallitzin,PA,Johnstown,Cambria,13007,62600.0,62500.33,-0.0,63340.08,0.01,64193.78,0.03,65047.7,0.04,65901.62,0.05,66755.55,0.07,67609.47,0.08,68463.39,0.09,69317.31,0.11,70171.24,0.12
2609,16648,Frankstown,PA,Altoona,Blair,6445,163200.0,160917.18,-0.01,164218.74,0.01,168017.1,0.03,171856.47,0.05,175699.23,0.08,179542.27,0.1,183385.34,0.12,187228.4,0.15,191071.47,0.17,194914.53,0.19
2610,16651,Woodward,PA,DuBois,Clearfield,11945,58400.0,60703.81,0.04,62546.18,0.07,64260.28,0.1,65941.56,0.13,67614.46,0.16,69285.21,0.19,70955.41,0.21,72625.47,0.24,74295.5,0.27,75965.51,0.3
2611,16652,Huntingdon,PA,Huntingdon,Huntingdon,6773,121900.0,123941.53,0.02,128109.97,0.05,132377.92,0.09,136650.21,0.12,140922.68,0.16,145195.16,0.19,149467.64,0.23,153740.12,0.26,158012.6,0.3,162285.08,0.33
2612,16662,North Woodbury,PA,Altoona,Blair,10544,152000.0,154040.63,0.01,158428.39,0.04,162944.08,0.07,167465.51,0.1,171987.2,0.13,176508.9,0.16,181030.6,0.19,185552.3,0.22,190073.99,0.25,194595.69,0.28
2613,16666,Decatur,PA,DuBois,Clearfield,12606,69100.0,73543.58,0.06,75835.28,0.1,78086.46,0.13,80336.81,0.16,82587.14,0.2,84837.47,0.23,87087.8,0.26,89338.13,0.29,91588.46,0.33,93838.79,0.36
2614,16668,Patton,PA,Johnstown,Cambria,11937,68900.0,67832.6,-0.02,68444.85,-0.01,69595.02,0.01,70935.0,0.03,72341.94,0.05,73772.52,0.07,75211.43,0.09,76653.28,0.11,78096.17,0.13,79539.43,0.15
2615,16669,Jackson,PA,Huntingdon,Huntingdon,13500,121700.0,123097.78,0.01,127200.13,0.05,131546.75,0.08,135915.92,0.12,140287.16,0.15,144658.6,0.19,149030.06,0.22,153401.51,0.26,157772.97,0.3,162144.43,0.33
2616,16673,Taylor,PA,Altoona,Blair,10432,113100.0,116357.34,0.03,119275.53,0.05,122193.72,0.08,125111.9,0.11,128030.08,0.13,130948.27,0.16,133866.45,0.18,136784.63,0.21,139702.82,0.24,142621.0,0.26
2617,16686,Tyrone,PA,Altoona,Blair,7093,124600.0,129328.4,0.04,133208.0,0.07,137083.27,0.1,140958.35,0.13,144833.42,0.16,148708.49,0.19,152583.56,0.22,156458.63,0.26,160333.69,0.29,164208.76,0.32
2618,16701,Bradford,PA,Bradford,McKean,6088,67200.0,70216.21,0.04,72009.44,0.07,73706.84,0.1,75396.54,0.12,77085.63,0.15,78774.67,0.17,80463.71,0.2,82152.74,0.22,83841.78,0.25,85530.82,0.27
2619,16731,Eldred,PA,Bradford,McKean,12744,58100.0,60394.65,0.04,61939.46,0.07,63398.81,0.09,64849.83,0.12,66300.05,0.14,67750.19,0.17,69200.32,0.19,70650.45,0.22,72100.58,0.24,73550.71,0.27
2620,16735,Kane,PA,Bradford,McKean,9750,54200.0,53861.13,-0.01,54744.59,0.01,55690.36,0.03,56641.17,0.05,57592.38,0.06,58543.64,0.08,59494.89,0.1,60446.14,0.12,61397.4,0.13,62348.65,0.15
2621,16738,Lafayette,PA,Bradford,McKean,14439,71800.0,73663.01,0.03,75546.1,0.05,77424.87,0.08,79303.49,0.1,81182.1,0.13,83060.71,0.16,84939.32,0.18,86817.92,0.21,88696.53,0.24,90575.14,0.26
2622,16743,Port Allegany,PA,Bradford,McKean,11432,68600.0,70582.31,0.03,72320.53,0.05,74056.97,0.08,75793.37,0.1,77529.77,0.13,79266.18,0.16,81002.58,0.18,82738.99,0.21,84475.39,0.23,86211.79,0.26
2623,16749,Smethport,PA,Bradford,McKean,11526,70000.0,70744.21,0.01,72363.87,0.03,74009.35,0.06,75655.96,0.08,77302.62,0.1,78949.29,0.13,80595.95,0.15,82242.62,0.17,83889.28,0.2,85535.95,0.22
2624,16801,State College,PA,State College,Centre,1060,292200.0,304945.2,0.04,315270.11,0.08,325322.69,0.11,335343.8,0.15,345361.27,0.18,355378.32,0.22,365395.32,0.25,375412.32,0.28,385429.31,0.32,395446.31,0.35
2625,16803,Park Forest Village,PA,State College,Centre,4091,285400.0,294753.13,0.03,304133.81,0.07,313479.69,0.1,322821.77,0.13,332163.45,0.16,341505.08,0.2,350846.7,0.23,360188.32,0.26,369529.95,0.29,378871.57,0.33
2626,16823,Benner,PA,State College,Centre,4061,188700.0,195879.86,0.04,202510.33,0.07,209100.22,0.11,215686.22,0.14,222271.84,0.18,228857.43,0.21,235443.01,0.25,242028.59,0.28,248614.17,0.32,255199.76,0.35
2627,16827,Boalsburg,PA,State College,Centre,10599,287800.0,300956.26,0.05,311091.97,0.08,321155.83,0.12,331218.03,0.15,341280.19,0.19,351342.35,0.22,361404.52,0.26,371466.68,0.29,381528.84,0.33,391591.0,0.36
2628,16828,Potter,PA,State College,Centre,11243,202300.0,207513.45,0.03,213856.24,0.06,220594.46,0.09,227485.14,0.12,234434.6,0.16,241406.73,0.19,248387.6,0.23,255371.84,0.26,262357.37,0.3,269343.41,0.33
2629,16830,Clearfield,PA,DuBois,Clearfield,6745,73400.0,78773.01,0.07,81569.58,0.11,83679.68,0.14,85565.35,0.17,87377.64,0.19,89165.95,0.21,90946.41,0.24,92724.3,0.26,94501.36,0.29,96278.15,0.31
2630,16833,Curwensville,PA,DuBois,Clearfield,10537,69200.0,76873.32,0.11,81525.83,0.18,85117.17,0.23,88117.42,0.27,90788.42,0.31,93276.03,0.35,95661.48,0.38,97990.04,0.42,100286.9,0.45,102566.11,0.48
2631,16836,Girard,PA,DuBois,Clearfield,14622,58300.0,61800.6,0.06,63924.52,0.1,66010.0,0.13,68093.88,0.17,70177.7,0.2,72261.52,0.24,74345.34,0.28,76429.16,0.31,78512.97,0.35,80596.79,0.38
2632,16838,Penn,PA,DuBois,Clearfield,13879,71900.0,78671.97,0.09,81962.55,0.14,84476.93,0.17,86777.5,0.21,89019.17,0.24,91244.63,0.27,93465.61,0.3,95685.36,0.33,97904.77,0.36,100124.09,0.39
2633,16841,Howard,PA,State College,Centre,10852,165100.0,168392.37,0.02,174254.69,0.06,180118.5,0.09,185982.31,0.13,191846.12,0.16,197709.93,0.2,203573.74,0.23,209437.56,0.27,215301.37,0.3,221165.18,0.34
2634,16844,Union,PA,State College,Centre,13173,176000.0,183276.54,0.04,189862.1,0.08,196445.3,0.12,203028.5,0.15,209611.7,0.19,216194.89,0.23,222778.09,0.27,229361.29,0.3,235944.48,0.34,242527.68,0.38
2635,16858,Morris,PA,DuBois,Clearfield,12007,82700.0,89594.52,0.08,94718.17,0.15,99113.06,0.2,103030.43,0.25,106634.9,0.29,110034.35,0.33,113299.47,0.37,116476.55,0.41,119595.96,0.45,122677.57,0.48
